frame,queue density
1,0.0800396
2,0.106459
3,0.123699
4,0.128909
5,0.133441
6,0.136923
7,0.141245
8,0.144556
9,0.146884
10,0.161968
11,0.166309
12,0.172921
13,0.17315
14,0.173055
15,0.175307
16,0.177425
17,0.180859
18,0.183207
19,0.185306
20,0.182539
21,0.182987
22,0.183579
23,0.184924
24,0.184781
25,0.186031
26,0.187719
27,0.189666
28,0.215856
29,0.223727
30,0.238897
31,0.259821
32,0.260909
33,0.263017
34,0.264715
35,0.264983
36,0.264028
37,0.279905
38,0.293434
39,0.305083
40,0.304778
41,0.306238
42,0.303566
43,0.307268
44,0.306352
45,0.311686
46,0.313813
47,0.315979
48,0.317954
49,0.318813
50,0.317668
51,0.31306
52,0.309434
53,0.304511
54,0.300933
55,0.297842
56,0.303309
57,0.288845
58,0.294751
59,0.301114
60,0.297842
61,0.295981
62,0.294073
63,0.291745
64,0.290686
65,0.289446
66,0.289904
67,0.290056
68,0.289703
69,0.288215
70,0.288129
71,0.288205
72,0.28769
73,0.287022
74,0.284418
75,0.284818
76,0.285133
77,0.286125
78,0.28832
79,0.288558
80,0.285935
81,0.286478
82,0.284208
83,0.285706
84,0.287032
85,0.27793
86,0.278206
87,0.278416
88,0.288148
89,0.288349
90,0.284007
91,0.282662
92,0.282653
93,0.27876
94,0.291831
95,0.296096
96,0.296411
97,0.291096
98,0.277844
99,0.276499
100,0.276661
101,0.277443
102,0.278836
103,0.279676
104,0.283473
105,0.286211
106,0.286774
107,0.286249
108,0.286116
109,0.287127
110,0.286746
111,0.286326
112,0.286536
113,0.286221
114,0.2879
115,0.284704
116,0.297746
117,0.298347
118,0.297975
119,0.299235
120,0.29787
121,0.296726
122,0.296888
123,0.296487
124,0.295437
125,0.297308
126,0.296124
127,0.295495
128,0.295189
129,0.308795
130,0.316905
131,0.315245
132,0.315102
133,0.316685
134,0.318784
135,0.320731
136,0.336397
137,0.350947
138,0.368961
139,0.385066
140,0.393242
141,0.409367
142,0.42343
143,0.438305
144,0.454324
145,0.478892
146,0.483252
147,0.488252
148,0.494578
149,0.499386
150,0.519861
151,0.528143
152,0.54109
153,0.545011
154,0.54733
155,0.548866
156,0.54877
157,0.548761
158,0.548961
159,0.550144
160,0.550631
161,0.55066
162,0.551118
163,0.549706
164,0.549982
165,0.547664
166,0.547015
167,0.560563
168,0.575209
169,0.589492
170,0.617494
171,0.624908
172,0.632073
173,0.637521
174,0.644038
175,0.647482
176,0.649285
177,0.689491
178,0.68286
179,0.677794
180,0.673834
181,0.670647
182,0.669798
183,0.674387
184,0.671945
185,0.669703
186,0.66768
187,0.665457
188,0.664713
189,0.662576
190,0.65064
191,0.664379
192,0.671726
193,0.67849
194,0.687859
195,0.702285
196,0.7105
197,0.714488
198,0.712637
199,0.725737
200,0.735068
201,0.744714
202,0.755066
203,0.771811
204,0.785521
205,0.793526
206,0.79886
207,0.859998
208,0.860571
209,0.860304
210,0.859836
211,0.85935
212,0.858586
213,0.858119
214,0.852995
215,0.848416
216,0.845973
217,0.842996
218,0.854827
219,0.854369
220,0.853549
221,0.854379
222,0.856029
223,0.85519
224,0.850992
225,0.852165
226,0.854207
227,0.855428
228,0.855438
229,0.856363
230,0.857623
231,0.859006
232,0.856363
233,0.857022
234,0.857127
235,0.858042
236,0.858548
237,0.859197
238,0.859903
239,0.8585
240,0.854827
241,0.857298
242,0.857384
243,0.856239
244,0.856793
245,0.856239
246,0.856201
247,0.854818
248,0.854856
249,0.848435
250,0.848244
251,0.853749
252,0.854474
253,0.854798
254,0.855247
255,0.855495
256,0.846097
257,0.843187
258,0.843807
259,0.84395
260,0.844723
261,0.845992
262,0.845964
263,0.846374
264,0.864053
265,0.888001
266,0.888631
267,0.889824
268,0.889747
269,0.89072
270,0.890224
271,0.89031
272,0.899317
273,0.899842
274,0.899937
275,0.899641
276,0.899241
277,0.902313
278,0.902885
279,0.902389
280,0.902809
281,0.903305
282,0.900433
283,0.899699
284,0.899384
285,0.900872
286,0.90009
287,0.899889
288,0.900023
289,0.902942
290,0.901769
291,0.902876
292,0.89925
293,0.899746
294,0.899117
295,0.899536
296,0.89966
297,0.90029
298,0.907436
299,0.907513
300,0.900662
301,0.90071
302,0.906568
303,0.90736
304,0.908371
305,0.907627
306,0.907417
307,0.90736
308,0.907226
309,0.90756
310,0.897027
311,0.89738
312,0.899832
313,0.912216
314,0.914573
315,0.916844
316,0.919553
317,0.918122
318,0.917645
319,0.918876
320,0.918857
321,0.919134
322,0.919277
323,0.919
324,0.916061
325,0.916624
326,0.916825
327,0.919677
328,0.919134
329,0.919592
330,0.91921
331,0.919277
332,0.919363
333,0.919821
334,0.915603
335,0.915699
336,0.916262
337,0.916481
338,0.916567
339,0.915098
340,0.914811
