frame,queue density
0,0.035288
0,0.0381376
0,0.0401083
0,0.040614
1,0.0407041
1,0.0409256
1,0.0409765
1,0.0411006
1,0.0411281
2,0.0414197
2,0.0417928
2,0.0418532
2,0.0418331
2,0.0548004
3,0.0588638
3,0.0627417
3,0.06578
3,0.0680497
3,0.0699643
4,0.0713466
4,0.0727078
4,0.0735262
4,0.0734001
4,0.0732283
5,0.0734266
5,0.0732951
5,0.073487
5,0.0735602
5,0.0738305
6,0.073822
6,0.0737266
6,0.0858553
6,0.0919627
6,0.0931055
7,0.0915651
7,0.0879056
7,0.0867851
7,0.0866366
7,0.0866631
8,0.0869547
8,0.0764267
8,0.0762274
8,0.0881441
8,0.0795265
9,0.0816244
9,0.083486
9,0.0836217
9,0.0777741
9,0.0931627
10,0.0949797
10,0.0957875
10,0.0959614
10,0.0943839
10,0.0935751
11,0.0924567
11,0.0935443
11,0.0916902
11,0.0922786
11,0.0921174
12,0.0984548
12,0.0982767
12,0.0963356
12,0.0955787
12,0.0945016
13,0.0943309
13,0.094526
13,0.0918524
13,0.0876045
13,0.0874667
14,0.088089
14,0.0884229
14,0.089464
14,0.0775642
14,0.0884166
15,0.0882947
15,0.0881791
15,0.0886848
15,0.0893452
15,0.0896516
16,0.0897682
16,0.0942143
16,0.0931065
16,0.0870596
16,0.0870501
17,0.0867511
17,0.0762147
17,0.0763514
17,0.0766705
17,0.0876141
18,0.0862921
18,0.0914273
18,0.0914209
18,0.0880254
18,0.0878155
19,0.0877328
19,0.0875176
19,0.0866271
19,0.0869324
19,0.087313
20,0.0871338
20,0.0872282
20,0.0872388
20,0.0872483
20,0.087313
21,0.0871084
21,0.0869006
21,0.0757769
21,0.0757132
21,0.0755192
22,0.0755002
22,0.0754917
22,0.0754546
22,0.0754959
22,0.0860472
23,0.0755288
23,0.0756973
23,0.0756528
23,0.0757058
23,0.0862794
24,0.0862698
24,0.0756094
24,0.0755786
24,0.0760451
24,0.0759327
25,0.0760005
25,0.0759486
25,0.0760122
25,0.0760133
25,0.0760779
26,0.0762518
26,0.0761405
26,0.0867204
26,0.0761002
26,0.0762369
27,0.0868868
27,0.076397
27,0.0765242
27,0.0762179
27,0.0763938
28,0.0757917
28,0.0757726
28,0.0760684
28,0.0761521
28,0.0758765
29,0.0758754
29,0.0757419
29,0.0758235
29,0.076185
29,0.0764786
30,0.0765963
30,0.087666
30,0.0932051
30,0.0955988
30,0.102174
31,0.103918
31,0.102516
31,0.0992053
31,0.10116
31,0.105652
32,0.106889
32,0.106783
32,0.107957
32,0.109037
32,0.109523
33,0.108994
33,0.107322
33,0.108783
33,0.109376
33,0.109845
34,0.110048
34,0.110624
34,0.110881
34,0.110326
34,0.110481
35,0.11058
35,0.121236
35,0.110545
35,0.121526
35,0.121367
36,0.111789
36,0.123392
36,0.110785
36,0.112585
36,0.124456
37,0.125837
37,0.127137
37,0.126363
37,0.12682
37,0.128029
38,0.114346
38,0.113945
38,0.114222
38,0.124006
38,0.114635
39,0.116471
39,0.121257
39,0.118115
39,0.11299
39,0.11146
40,0.11124
40,0.111204
40,0.112167
40,0.115531
40,0.117164
41,0.117852
41,0.118148
41,0.116311
41,0.11968
41,0.120567
42,0.12052
42,0.120665
42,0.120126
42,0.119578
42,0.11868
43,0.114694
43,0.115157
43,0.116067
43,0.116641
43,0.116671
44,0.117439
44,0.117891
44,0.117809
44,0.115551
44,0.116063
45,0.116337
45,0.117116
45,0.117423
45,0.116781
45,0.117198
46,0.117277
46,0.117462
46,0.117358
46,0.117323
46,0.117647
47,0.11861
47,0.118101
47,0.118837
47,0.119139
47,0.120514
48,0.118641
48,0.119336
48,0.119601
48,0.119584
48,0.119359
49,0.119601
49,0.117921
49,0.117387
49,0.113792
49,0.114432
50,0.114478
50,0.114119
50,0.114343
50,0.114291
50,0.113922
51,0.113413
51,0.112848
51,0.112076
51,0.112275
51,0.1128
52,0.113768
52,0.115448
52,0.116676
52,0.116988
52,0.117187
53,0.115658
53,0.115831
53,0.115437
53,0.116634
53,0.117272
54,0.117811
54,0.117897
54,0.118371
54,0.115684
54,0.115634
55,0.116316
55,0.116354
55,0.117765
55,0.116701
55,0.116436
56,0.116506
56,0.116421
56,0.115458
56,0.115312
56,0.1135
57,0.113823
57,0.112065
57,0.112303
57,0.112566
57,0.112172
58,0.111292
58,0.111961
58,0.11213
58,0.108327
58,0.108734
59,0.107763
59,0.109269
59,0.110579
59,0.111015
59,0.111581
60,0.110894
60,0.110098
60,0.110839
60,0.11086
60,0.110112
61,0.108799
61,0.104963
61,0.105033
61,0.105385
61,0.10534
62,0.104962
62,0.105142
62,0.10851
62,0.111989
62,0.113587
63,0.120948
63,0.121187
63,0.120789
63,0.115655
63,0.116273
64,0.11573
64,0.115742
64,0.115788
64,0.117827
64,0.120506
65,0.121258
65,0.112394
65,0.12415
65,0.122511
65,0.122313
66,0.119924
66,0.119081
66,0.119146
66,0.119271
66,0.11986
67,0.11485
67,0.114824
67,0.115183
67,0.114882
67,0.111395
68,0.103884
68,0.103713
68,0.103991
68,0.103991
68,0.103935
69,0.103879
69,0.104155
69,0.104084
69,0.103851
69,0.104075
70,0.103966
70,0.104104
70,0.10468
70,0.104048
70,0.102973
71,0.10285
71,0.103532
71,0.103266
71,0.103989
71,0.104083
72,0.104075
72,0.104075
72,0.104538
72,0.104541
72,0.104507
73,0.104735
73,0.10476
73,0.104792
73,0.104719
