frame,queue density
1,0.075357
2,0.100299
3,0.116672
4,0.121837
5,0.12659
6,0.130627
7,0.133757
8,0.137212
9,0.139769
10,0.142695
11,0.156473
12,0.162736
13,0.163499
14,0.16324
15,0.163389
16,0.166603
17,0.169308
18,0.171861
19,0.173163
20,0.170873
21,0.171352
22,0.172022
23,0.173116
24,0.173367
25,0.174393
26,0.176097
27,0.178353
28,0.191524
29,0.209991
30,0.224053
31,0.242664
32,0.242723
33,0.24531
34,0.248579
35,0.249071
36,0.247833
37,0.262569
38,0.273619
39,0.286252
40,0.286099
41,0.2883
42,0.286561
43,0.287825
44,0.289199
45,0.290975
46,0.295072
47,0.296649
48,0.298651
49,0.297667
50,0.298303
51,0.295313
52,0.292561
53,0.287201
54,0.28355
55,0.279946
56,0.278004
57,0.271478
58,0.260406
59,0.259223
60,0.264261
61,0.265317
62,0.264227
63,0.262492
64,0.261504
65,0.261907
66,0.263319
67,0.263039
68,0.263527
69,0.262242
70,0.261526
71,0.261504
72,0.260906
73,0.270698
74,0.269841
75,0.26976
76,0.259062
77,0.259685
78,0.261017
79,0.261793
80,0.257556
81,0.257815
82,0.256993
83,0.257654
84,0.25759
85,0.250789
86,0.25089
87,0.250899
88,0.250848
89,0.25868
90,0.249495
91,0.255343
92,0.256331
93,0.252175
94,0.264557
95,0.279043
96,0.278542
97,0.273526
98,0.26111
99,0.260805
100,0.260864
101,0.2615
102,0.262637
103,0.264027
104,0.267555
105,0.270189
106,0.27085
107,0.269621
108,0.270121
109,0.267848
110,0.268001
111,0.268726
112,0.267585
113,0.269184
114,0.270206
115,0.268997
116,0.280294
117,0.280726
118,0.27677
119,0.279946
120,0.279068
121,0.277567
122,0.278097
123,0.277881
124,0.278241
125,0.27881
126,0.279726
127,0.278848
128,0.278267
129,0.288342
130,0.290967
131,0.294003
132,0.296119
133,0.297557
134,0.299278
135,0.301259
136,0.316024
137,0.330798
138,0.347971
139,0.363636
140,0.369195
141,0.387234
142,0.401036
143,0.414483
144,0.427751
145,0.455666
146,0.459597
147,0.464219
148,0.467985
149,0.470253
150,0.476576
151,0.487953
152,0.495229
153,0.499563
154,0.505122
155,0.519438
156,0.509974
157,0.517555
158,0.505695
159,0.505826
160,0.5096
161,0.522856
162,0.514379
163,0.524942
164,0.526558
165,0.523212
166,0.521813
167,0.519638
168,0.535895
169,0.562458
170,0.586734
171,0.595983
172,0.605104
173,0.612054
174,0.619063
175,0.623334
176,0.625479
177,0.628341
178,0.664869
179,0.659348
180,0.6552
181,0.651681
182,0.64789
183,0.649391
184,0.652364
185,0.652156
186,0.649506
187,0.64817
188,0.636199
189,0.635071
190,0.621943
191,0.635949
192,0.64345
193,0.651422
194,0.662409
195,0.672998
196,0.689162
197,0.691295
198,0.687542
199,0.69984
200,0.710398
201,0.720478
202,0.730269
203,0.74676
204,0.758943
205,0.767488
206,0.776982
207,0.787765
208,0.848349
209,0.848065
210,0.848039
211,0.848179
212,0.846873
213,0.84396
214,0.840118
215,0.834309
216,0.832935
217,0.831582
218,0.840703
219,0.839859
220,0.837506
221,0.838367
222,0.837277
223,0.83274
224,0.827995
225,0.828402
226,0.82827
227,0.828414
228,0.837709
229,0.838129
230,0.839465
231,0.841263
232,0.839321
233,0.839418
234,0.840478
235,0.841407
236,0.841216
237,0.841204
238,0.841093
239,0.841093
240,0.831277
241,0.831671
242,0.832218
243,0.832006
244,0.83235
245,0.831879
246,0.830751
247,0.8295
248,0.830242
249,0.829008
250,0.828991
251,0.828656
252,0.828961
253,0.82894
254,0.828643
255,0.833965
256,0.821295
257,0.809875
258,0.810414
259,0.810876
260,0.81208
261,0.817529
262,0.817919
263,0.81808
264,0.833024
265,0.836582
266,0.860082
267,0.871637
268,0.8719
269,0.873779
270,0.873953
271,0.874309
272,0.87497
273,0.86559
274,0.86459
275,0.864797
276,0.864687
277,0.865523
278,0.865349
279,0.864335
280,0.85574
281,0.856236
282,0.863063
283,0.862927
284,0.862334
285,0.853577
286,0.860854
287,0.86015
288,0.860752
289,0.861363
290,0.862792
291,0.862843
292,0.861214
293,0.861609
294,0.861719
295,0.861723
296,0.861876
297,0.86255
298,0.862949
299,0.863029
300,0.863161
301,0.863385
302,0.861626
303,0.862762
304,0.863576
305,0.863195
306,0.863063
307,0.862978
308,0.862851
309,0.862894
310,0.860404
311,0.860994
312,0.864509
313,0.868856
314,0.872795
315,0.882556
316,0.883477
317,0.88413
318,0.885381
319,0.884435
320,0.885143
321,0.885296
322,0.880364
323,0.880958
324,0.888065
325,0.888658
326,0.888451
327,0.88678
328,0.886182
329,0.886017
330,0.885359
331,0.886275
332,0.88675
333,0.887166
334,0.887607
335,0.884312
336,0.884685
337,0.875924
338,0.866757
339,0.866006
340,0.87503
341,0.8745
342,0.879499
343,0.873486
344,0.872965
345,0.879656
346,0.875271
347,0.869225
348,0.869063
349,0.869373
350,0.86914
351,0.866612
352,0.866146
353,0.865841
354,0.863436
355,0.863814
356,0.862872
357,0.862351
