frame,queue density
1,0.125217
2,0.154693
3,0.162282
4,0.163713
5,0.217526
6,0.230498
7,0.269944
8,0.273569
9,0.256612
10,0.250871
11,0.250364
12,0.248097
13,0.249089
14,0.237729
15,0.236949
16,0.25224
17,0.238224
18,0.251809
19,0.254535
20,0.260931
21,0.262574
22,0.277563
23,0.335626
24,0.405669
25,0.439611
26,0.482145
27,0.486618
28,0.511946
29,0.578464
30,0.597875
31,0.616909
32,0.611022
33,0.653611
34,0.726321
35,0.821687
36,0.80268
37,0.804372
38,0.801752
39,0.808154
40,0.804358
41,0.801382
42,0.794705
43,0.76934
44,0.814455
45,0.84473
46,0.843024
47,0.842809
48,0.841077
49,0.841004
50,0.841809
51,0.820823
52,0.833746
53,0.857461
54,0.868792
55,0.863894
56,0.837223
57,0.851987
58,0.83066
59,0.819219
60,0.821637
61,0.849812
62,0.846766
63,0.843418
64,0.843214
65,0.841609
66,0.845808
67,0.84717
68,0.825245
69,0.852478
70,0.840425
71,0.846207
72,0.854333
73,0.830491
74,0.845314
75,0.846126
76,0.827165
77,0.836585
78,0.83837
79,0.818932
80,0.840927
81,0.86991
82,0.84846
83,0.869904
84,0.868764
85,0.798847
86,0.790991
87,0.681945
88,0.66013
89,0.79122
90,0.711991
91,0.630041
92,0.639685
93,0.585754
94,0.655481
95,0.623973
96,0.557203
97,0.386973
98,0.335777
99,0.34403
100,0.308291
101,0.285884
102,0.274521
103,0.150206
104,0.223472
105,0.275067
106,0.332872
107,0.297726
108,0.168932
109,0
110,0
111,0
112,0.217099
113,0.294757
114,0.145122
115,0
116,0
117,0.05825
118,0.242983
119,0.280376
120,0.250332
121,0.132243
122,0.0155996
123,0
124,0
125,0
126,0.0274643
127,0.0924535
128,0.119538
129,0.017583
130,0.0226694
131,0.0140476
132,0.0166215
133,0.0845906
134,0.0681939
135,0
136,0.0627512
137,0.0218076
138,0.0157565
139,0.0229748
140,0.0783042
141,0.11543
142,0
143,0
144,0
145,0
146,0.0327522
147,0.155499
148,0.190461
149,0.141755
150,0.0678451
151,0.0745174
152,0.0986954
153,0.120662
154,0.159333
155,0.160159
156,0.166259
157,0.178059
158,0.178139
159,0.177941
160,0.185748
161,0.193685
162,0.182368
163,0.178781
164,0.228446
165,0.310563
166,0.393197
167,0.476145
168,0.593064
169,0.605738
170,0.621822
171,0.731115
172,0.788092
173,0.738953
174,0.730993
175,0.810415
176,0.809592
177,0.805605
178,0.840619
179,0.846318
180,0.846323
181,0.848843
182,0.850592
183,0.844659
184,0.834894
185,0.858626
186,0.86045
187,0.847425
188,0.842835
189,0.87818
190,0.87241
191,0.816356
192,0.818424
193,0.882983
194,0.857186
195,0.843128
196,0.8454
197,0.844749
198,0.881839
199,0.86751
200,0.844717
201,0.839875
202,0.855147
203,0.848404
204,0.81166
205,0.840018
206,0.817263
207,0.839171
208,0.84041
209,0.84042
210,0.838409
211,0.879953
212,0.820466
213,0.838215
214,0.845176
215,0.843414
216,0.836088
217,0.847259
218,0.845839
219,0.848025
220,0.84551
221,0.841668
222,0.841253
223,0.843948
224,0.843927
225,0.84185
226,0.843568
227,0.845654
228,0.845583
229,0.84573
230,0.849958
231,0.896035
232,0.925447
233,0.917093
234,0.96512
235,0.913061
236,0.726739
237,0.708176
238,0.669751
239,0.750633
240,0.69482
241,0.628788
242,0.593454
243,0.552354
244,0.492274
245,0.453759
246,0.458637
247,0.46059
248,0.437044
249,0.416921
250,0.484594
251,0.615992
252,0.687384
253,0.576715
254,0.522567
255,0.518406
256,0.474246
257,0.343255
258,0.435091
259,0.351992
260,0.276449
261,0.266062
262,0.386291
263,0.364731
264,0.282784
265,0.118127
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0.118376
275,0.116648
276,0.0492751
277,0.13297
278,0.0980297
279,0
280,0.0221786
281,0.086273
282,0.20678
283,0.111354
284,0.0423441
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0.0736746
294,0.125388
295,0.195673
296,0.194412
297,0.249209
298,0.297608
299,0.321867
300,0.362723
301,0.404321
302,0.46266
303,0.517267
304,0.470135
305,0.538104
306,0.626595
307,0.677672
308,0.756533
309,0.79868
310,0.850017
311,0.878665
312,0.8904
313,0.881339
314,0.869585
315,0.874317
316,0.887701
317,0.877493
318,0.885183
