frame,queue density
1,0.0711654
2,0.0969462
3,0.107335
4,0.112474
5,0.116701
6,0.120828
7,0.124024
8,0.127524
9,0.129607
10,0.132446
11,0.134451
12,0.148908
13,0.148837
14,0.139534
15,0.149513
16,0.151569
17,0.154233
18,0.1563
19,0.15317
20,0.154272
21,0.156606
22,0.157284
23,0.157595
24,0.158138
25,0.159226
26,0.160489
27,0.162392
28,0.164566
29,0.196551
30,0.21055
31,0.215197
32,0.217293
33,0.220691
34,0.223898
35,0.224163
36,0.224001
37,0.242119
38,0.252232
39,0.259925
40,0.26118
41,0.259387
42,0.259997
43,0.260705
44,0.260137
45,0.260432
46,0.260955
47,0.261667
48,0.260929
49,0.262932
50,0.26115
51,0.269366
52,0.268405
53,0.264251
54,0.240154
55,0.238319
56,0.23672
57,0.234061
58,0.23279
59,0.226717
60,0.24074
61,0.243213
62,0.24136
63,0.23884
64,0.240773
65,0.242891
66,0.243967
67,0.24452
68,0.242433
69,0.241111
70,0.241274
71,0.241672
72,0.240491
73,0.234462
74,0.238126
75,0.238455
76,0.2392
77,0.238991
78,0.240364
79,0.238739
80,0.233277
81,0.232352
82,0.230287
83,0.22973
84,0.229391
85,0.229364
86,0.229539
87,0.229839
88,0.230197
89,0.230393
90,0.228558
91,0.230556
92,0.233015
93,0.229766
94,0.2443
95,0.24684
96,0.244557
97,0.229439
98,0.22754
99,0.228353
100,0.228608
101,0.228646
102,0.22983
103,0.242536
104,0.245749
105,0.247912
106,0.246317
107,0.240879
108,0.244408
109,0.244055
110,0.244964
111,0.244387
112,0.243785
113,0.246913
114,0.247154
115,0.246257
116,0.245682
117,0.255153
118,0.252014
119,0.253419
120,0.252373
121,0.252084
122,0.252264
123,0.251338
124,0.251852
125,0.252361
126,0.252871
127,0.253031
128,0.250126
129,0.249148
130,0.26072
131,0.264908
132,0.266077
133,0.26726
134,0.267235
135,0.269175
136,0.285759
137,0.302365
138,0.315864
139,0.32635
140,0.323451
141,0.334388
142,0.344853
143,0.367162
144,0.394782
145,0.405778
146,0.410878
147,0.413054
148,0.405207
149,0.417988
150,0.423068
151,0.430069
