frame,queue density
1,0.070895
2,0.101404
3,0.111786
4,0.116342
5,0.120258
6,0.123798
7,0.127079
8,0.129978
9,0.13146
10,0.134347
11,0.146948
12,0.152103
13,0.1518
14,0.15311
15,0.152659
16,0.154512
17,0.157653
18,0.159608
19,0.157956
20,0.158716
21,0.159193
22,0.159528
23,0.16012
24,0.161334
25,0.162676
26,0.163961
27,0.166186
28,0.168289
29,0.200857
30,0.215135
31,0.219375
32,0.221049
33,0.227651
34,0.230419
35,0.230144
36,0.227233
37,0.238604
38,0.257344
39,0.264446
40,0.26552
41,0.263591
42,0.265825
43,0.267553
44,0.269801
45,0.271639
46,0.273876
47,0.275534
48,0.267342
49,0.275799
50,0.274393
51,0.27167
52,0.269525
53,0.265473
54,0.25102
55,0.250124
56,0.247182
57,0.239793
58,0.238201
59,0.23739
60,0.242718
61,0.243952
62,0.241827
63,0.241159
64,0.240914
65,0.240787
66,0.243612
67,0.245701
68,0.244298
69,0.243074
70,0.243579
71,0.244309
72,0.243189
73,0.23989
74,0.241218
75,0.241435
76,0.242239
77,0.242611
78,0.243906
79,0.242314
80,0.237275
81,0.239933
82,0.238011
83,0.232702
84,0.232897
85,0.233173
86,0.233177
87,0.233412
88,0.233935
89,0.234152
90,0.231225
91,0.236839
92,0.23697
93,0.233569
94,0.247464
95,0.250551
96,0.247524
97,0.232347
98,0.229627
99,0.230903
100,0.231513
101,0.231702
102,0.233084
103,0.24588
104,0.249424
105,0.251634
106,0.249498
107,0.244584
108,0.244882
109,0.244851
110,0.246595
111,0.24607
112,0.24559
113,0.248918
114,0.249138
115,0.247273
116,0.246622
117,0.256454
118,0.25345
119,0.256513
120,0.255286
121,0.25497
122,0.255473
123,0.253757
124,0.254946
125,0.255545
126,0.25727
127,0.257498
128,0.254306
129,0.264292
130,0.267224
131,0.271856
132,0.271362
133,0.273625
134,0.274659
135,0.278399
136,0.297926
137,0.313799
138,0.331422
139,0.345553
140,0.345743
141,0.360015
142,0.374878
143,0.387843
144,0.399906
145,0.411057
146,0.417436
147,0.420346
148,0.406931
149,0.422904
150,0.433181
151,0.458484
152,0.466375
153,0.461676
154,0.467191
155,0.478792
156,0.476067
157,0.4699
158,0.473866
159,0.477755
160,0.481044
161,0.481221
