frame,queue density
1,0.0678451
2,0.0980085
3,0.108381
4,0.113279
5,0.117021
6,0.120337
7,0.123335
8,0.125795
9,0.127657
10,0.13012
11,0.132094
12,0.146883
13,0.146776
14,0.137642
15,0.148275
16,0.14974
17,0.152519
18,0.157671
19,0.152107
20,0.152882
21,0.157664
22,0.158008
23,0.158001
24,0.158934
25,0.160358
26,0.161921
27,0.163926
28,0.166184
29,0.186401
30,0.198251
31,0.212839
32,0.214705
33,0.221786
34,0.225891
35,0.225753
36,0.223287
37,0.235131
38,0.253952
39,0.261259
40,0.262221
41,0.260509
42,0.262404
43,0.264096
44,0.266622
45,0.268784
46,0.271135
47,0.272764
48,0.264348
49,0.272823
50,0.271528
51,0.268494
52,0.26658
53,0.262509
54,0.247938
55,0.247065
56,0.243564
57,0.236519
58,0.234875
59,0.234079
60,0.239377
61,0.240388
62,0.238272
63,0.23821
64,0.237143
65,0.237437
66,0.240395
67,0.242554
68,0.241159
69,0.239922
70,0.240196
71,0.241171
72,0.239706
73,0.236235
74,0.237381
75,0.237565
76,0.238578
77,0.239449
78,0.24091
79,0.239142
80,0.234185
81,0.236488
82,0.23219
83,0.229345
84,0.229545
85,0.229944
86,0.230017
87,0.230368
88,0.230923
89,0.231128
90,0.228003
91,0.233885
92,0.233699
93,0.230361
94,0.244371
95,0.247499
96,0.244506
97,0.229524
98,0.226408
99,0.227741
100,0.228273
101,0.228693
102,0.230051
103,0.242799
104,0.246242
105,0.248265
106,0.246089
107,0.240931
108,0.241754
109,0.242085
110,0.243752
111,0.243004
112,0.242764
113,0.245924
114,0.24611
115,0.243892
116,0.243305
117,0.253085
118,0.249978
119,0.252642
120,0.251621
121,0.251401
122,0.251607
123,0.25007
124,0.25101
125,0.251595
126,0.25333
127,0.253584
128,0.250808
129,0.250031
130,0.249824
131,0.261758
132,0.260722
133,0.263055
134,0.264192
135,0.26659
136,0.282545
137,0.295408
138,0.303536
139,0.328262
140,0.324228
141,0.349142
142,0.3638
143,0.376207
144,0.390943
145,0.401632
146,0.40757
147,0.399767
148,0.388788
149,0.41496
150,0.418048
151,0.44681
152,0.448064
153,0.448768
154,0.45342
155,0.470153
156,0.46786
157,0.458483
158,0.461944
159,0.466052
160,0.463658
161,0.462982
162,0.462576
163,0.46261
164,0.465372
165,0.445065
166,0.455695
167,0.44571
168,0.474527
169,0.487941
170,0.499557
171,0.520303
172,0.53679
173,0.543857
174,0.548253
175,0.55723
176,0.558958
177,0.557026
178,0.560645
179,0.569489
180,0.566807
181,0.569327
182,0.574769
183,0.585444
184,0.587033
185,0.585373
186,0.582877
187,0.568003
188,0.567634
189,0.565292
190,0.550329
191,0.554678
192,0.569224
193,0.575417
194,0.5852
195,0.591792
196,0.590588
197,0.599061
198,0.60942
199,0.615624
200,0.618893
201,0.621821
202,0.644692
203,0.66528
204,0.694515
205,0.700642
206,0.706708
207,0.717329
208,0.727953
209,0.732592
210,0.74017
211,0.745014
212,0.745643
213,0.745056
214,0.742834
215,0.734711
216,0.735109
217,0.736185
218,0.736643
219,0.737971
220,0.74007
221,0.741743
222,0.743702
223,0.732403
224,0.737148
225,0.744264
226,0.749208
227,0.754817
228,0.758585
229,0.762098
230,0.763903
231,0.764687
232,0.761209
233,0.764204
234,0.767408
235,0.764782
236,0.764978
237,0.778592
238,0.778795
239,0.779339
240,0.762299
241,0.763214
242,0.774122
