frame,queue density
1,0.0123132
2,0.029962
3,0.11008
4,0.114888
5,0.11882
6,0.122404
7,0.116624
8,0.107099
9,0.0611505
10,0.090576
11,0.0767755
12,0.141566
13,0.0122878
14,0.151263
15,0.152483
16,0.15425
17,0.156835
18,0.088565
19,0.142417
20,0.142828
21,0.0708314
22,0.160372
23,0.0926517
24,0.0691883
25,0.0694766
26,0.166122
27,0.0694872
28,0
29,0.100662
30,0.0421416
31,0.115951
32,0.118474
33,0.161263
34,0.23302
35,0.232784
36,0.227931
37,0.243182
38,0.191603
39,0.26809
40,0.144876
41,0.254177
42,0.255513
43,0.129445
44,0.119338
45,0.13248
46,0.134882
47,0.13415
48,0.261415
49,0.125335
50,0.121812
51,0.118366
52,0.114187
53,0.111022
54,0.255237
55,0.0252911
56,0.24757
57,0.242023
58,0.0867596
59,0.0862486
60,0.0856158
61,0.085021
62,0.0138663
63,0.0834913
64,0.241429
65,0.247071
66,0.248382
67,0.25032
68,0.0829146
69,0.0828976
70,0.0119517
71,0.247149
72,0.0831298
73,0.0121796
74,0.244708
75,0.083539
76,0.0835835
77,0.245479
78,0.0836895
79,0.0836153
80,0.08361
81,0.0121913
82,0.0825107
83,0.164272
84,0.0829008
85,0.0828997
86,0.0829824
87,0.0829697
88,0.0119581
89,0.236046
90,0.0827927
91,0.0828626
92,0.0829316
93,0.235986
94,0.249873
95,0.252784
96,0.0971371
97,0.0829422
98,0.0823739
99,0.0826114
100,0.0827036
101,0.234677
102,0.082851
103,0.248561
104,0.0936694
105,0.254377
106,0.0942684
107,0.0934998
108,0.0937574
109,0.0940267
110,0.0939175
111,0.0937426
112,0.246695
113,0.249776
114,0.0938094
115,0.0926549
116,0.0929952
117,0.178975
118,0.105526
119,0.259751
120,0.107184
121,0.10668
122,0.107317
123,0.107733
124,0.108146
125,0.110415
126,0.262095
127,0.262253
128,0.258797
129,0.26865
130,0.119268
131,0.113655
132,0.115476
133,0.117358
134,0.128454
135,0.272158
136,0.30181
137,0.317257
138,0.171493
139,0.34929
140,0.259492
141,0.363983
142,0.281298
143,0.217082
144,0.39243
145,0.410437
146,0.26162
147,0.425338
148,0.40921
149,0.268401
150,0.435868
151,0.460863
152,0.312308
153,0.467179
154,0.313173
155,0.465181
156,0.462582
157,0.453495
158,0.458608
159,0.286815
160,0.305516
161,0.305209
162,0.475576
163,0.305936
164,0.468789
165,0.470283
166,0.310787
167,0.130743
168,0.496367
169,0.51151
170,0.534634
171,0.545398
172,0.392977
173,0.55943
174,0.560259
175,0.413234
176,0.415036
177,0.570464
178,0.574227
179,0.582616
180,0.579905
181,0.587343
182,0.587556
183,0.59206
184,0.604122
185,0.419272
186,0.60745
187,0.413728
188,0.194726
189,0.587743
190,0.573507
191,0.591007
192,0.599481
193,0.428739
194,0.404388
195,0.626831
196,0.627807
197,0.63845
198,0.640998
199,0.647432
200,0.65839
201,0.665534
202,0.680796
203,0.69694
204,0.498498
205,0.722432
206,0.727674
207,0.330616
208,0.745219
209,0.565245
210,0.758831
211,0.577074
212,0.763856
213,0.763683
214,0.761423
215,0.75645
216,0.756321
217,0.757394
218,0.755182
219,0.767404
220,0.76854
221,0.77035
222,0.586874
223,0.765614
224,0.770611
225,0.771633
226,0.772898
227,0.783356
228,0.776879
229,0.778899
230,0.77902
231,0.597777
232,0.37208
233,0.551424
234,0.793043
235,0.793426
236,0.617186
237,0.793627
238,0.794047
239,0.794879
240,0.615407
241,0.790196
242,0.617123
243,0.791433
244,0.791748
245,0.620317
246,0.787171
247,0.787341
248,0.771941
249,0.774587
250,0.779634
251,0.616723
252,0.390293
253,0.788392
254,0.776296
255,0.766292
256,0.776461
257,0.526672
258,0.756593
259,0.764266
260,0.615613
261,0.785678
262,0.785883
263,0.78622
264,0.786724
265,0.787528
266,0.79712
267,0.801591
268,0.822795
269,0.828452
270,0.829354
271,0.815356
272,0.654411
273,0.815714
274,0.821245
275,0.65924
276,0.827115
277,0.828653
278,0.665486
279,0.825672
280,0.665352
281,0.665219
282,0.822337
283,0.667229
284,0.661701
285,0.664802
286,0.82554
287,0.830518
288,0.669334
289,0.599729
290,0.814169
291,0.668487
292,0.669155
293,0.667959
294,0.669128
295,0.815663
296,0.600123
297,0.826022
298,0.831452
299,0.664042
300,0.664067
301,0.825995
302,0.824645
303,0.82513
304,0.663629
305,0.663862
306,0.664118
307,0.66431
308,0.664386
309,0.809597
310,0.811946
311,0.813083
312,0.822981
313,0.59735
314,0.668955
315,0.838126
316,0.668846
317,0.664139
318,0.829214
319,0.830415
320,0.663557
321,0.835429
322,0.663916
323,0.669029
324,0.670366
325,0.857609
326,0.84716
327,0.846644
328,0.663228
329,0.842989
330,0.83766
331,0.832148
332,0.828201
333,0.663751
334,0.663729
335,0.601312
336,0.826349
337,0.817501
338,0.659215
339,0.814467
340,0.435493
341,0.825389
342,0.668343
343,0.819615
344,0.663799
345,0.810546
346,0.668376
347,0.668125
348,0.667877
349,0.668559
350,0.663641
351,0.814538
352,0.438802
353,0.438895
354,0.657273
355,0.662181
356,0.666347
357,0.813034
358,0.667233
359,0.80977
360,0.663938
361,0.664338
362,0.58859
363,0.663439
364,0.817
365,0.818254
366,0.445996
367,0.82052
368,0.823342
369,0.678881
370,0.81603
371,0.446139
372,0.814289
373,0.812266
374,0.813196
375,0.667338
376,0.667538
377,0.666519
378,0.66567
379,0.583824
380,0.439076
381,0.80961
382,0.809765
383,0.664802
384,0.664674
385,0.814567
386,0.665386
387,0.802627
388,0.672918
389,0.810609
390,0.814458
391,0.8108
392,0.810956
393,0.667096
394,0.440781
395,0.808709
396,0.812214
397,0.444765
398,0.813792
399,0.814521
400,0.670212
401,0.590056
402,0.820008
403,0.67088
404,0.808175
405,0.809527
406,0.667361
407,0.671454
408,0.814501
409,0.671564
410,0.816654
411,0.67452
412,0.817781
413,0.819222
414,0.820405
415,0.818508
416,0.815796
417,0.668435
418,0.813106
419,0.66913
420,0.807819
421,0.806175
422,0.43878
423,0.662829
424,0.666318
425,0.669091
426,0.818594
427,0.598521
428,0.809673
429,0.665358
430,0.447709
431,0.819786
432,0.67823
433,0.678009
434,0.826865
435,0.824873
436,0.824317
437,0.67891
438,0.824361
439,0.825113
440,0.677941
441,0.817048
442,0.444929
443,0.822395
444,0.822145
445,0.574428
446,0.79326
447,0.798428
448,0.667706
449,0.668795
450,0.818785
451,0.820103
452,0.821913
453,0.82275
454,0.437238
455,0.811611
456,0.672708
457,0.815156
458,0.669681
459,0.583494
460,0.811229
461,0.810476
462,0.805254
463,0.662269
464,0.811136
465,0.814346
466,0.804963
467,0.579788
468,0.812069
469,0.811731
470,0.803457
471,0.797034
472,0.645283
473,0.649349
474,0.808428
475,0.652759
476,0.654969
477,0.596024
478,0.660303
479,0.593086
480,0.825299
481,0.600376
482,0.838616
483,0.842407
484,0.667686
485,0.856018
486,0.853664
487,0.849186
488,0.85132
489,0.848863
490,0.831443
491,0.829526
492,0.391908
493,0.829081
494,0.830714
495,0.628719
496,0.824088
497,0.831565
498,0.850785
499,0.825669
500,0.819345
501,0.80879
502,0.596192
503,0.816607
504,0.630095
505,0.375737
506,0.773567
507,0.742985
508,0.542403
509,0.550637
510,0.720843
511,0.711591
512,0.524714
513,0.70292
514,0.717212
515,0.514069
516,0.699777
517,0.66978
518,0.316886
519,0.492325
520,0.493891
521,0.465591
522,0.502648
523,0.635485
524,0.618913
525,0.473557
526,0.480507
527,0.474217
528,0.638681
529,0.476274
530,0.659391
531,0.6574
532,0.669222
533,0.673176
534,0.491828
535,0.691034
536,0.695287
537,0.488939
538,0.484571
539,0.454535
540,0.643982
541,0.423565
542,0.629921
543,0.6484
544,0.620383
545,0.438472
546,0.416155
547,0.596336
548,0.601573
549,0.59182
550,0.573579
551,0.21723
552,0.253334
553,0.416347
554,0.241803
555,0.413853
556,0.575568
557,0.440636
558,0.582452
559,0.587563
560,0.416423
561,0.411433
562,0.424277
563,0.593552
564,0.621253
565,0.498247
566,0.497024
567,0.682263
568,0.660502
569,0.442682
570,0.611484
571,0.442432
572,0.453044
573,0.394243
574,0.364741
575,0.541921
576,0.36629
577,0.343563
578,0.340762
579,0.299228
580,0.144023
581,0.401986
582,0.107541
583,0.356997
584,0.264016
585,0.232865
586,0.347653
587,0.331345
588,0.320752
589,0.211092
590,0.266659
591,0.219519
592,0.361331
593,0.26908
594,0.120616
595,0.177846
596,0.313558
597,0.298459
598,0.296537
599,0.290988
600,0.306938
601,0.218952
602,0.235339
603,0.329766
604,0.214388
605,0.0840372
606,0.185618
607,0.292086
608,0.287832
609,0.302335
