frame,dynamic density
868,0
869,0
870,0.0333024
871,0
872,0
873,0
874,0
875,0.0151596
876,0.0317101
877,0.0670087
878,0.076326
879,0.0643022
880,0.0909502
881,0.170692
882,0.223271
883,0.266368
884,0.261086
885,0.259968
886,0.292247
887,0.28945
888,0.299463
889,0.280035
890,0.340478
891,0.223103
892,0.260574
893,0.194638
894,0.243145
895,0.187779
896,0.157063
897,0.171047
898,0.1232
899,0.0998944
900,0.0836418
901,0.0782321
902,0.0855956
903,0.0906683
904,0.0959678
905,0.0838104
906,0.0812396
907,0.0799283
908,0.0797661
909,0.0833598
910,0.0973957
911,0.11944
912,0.134588
913,0.139119
914,0.141677
915,0.13956
916,0.146763
917,0.165209
918,0.152324
919,0.127557
920,0.170301
921,0.104121
922,0.142793
923,0.130509
924,0.132069
925,0.145163
926,0.116194
927,0.127607
928,0.108341
929,0.145048
930,0.123987
931,0.127306
932,0.126093
933,0.116588
934,0.11922
935,0.092692
936,0.0564128
937,0.0720304
938,0.0183198
939,0.0215892
940,0.0156102
941,0.0194255
942,0.0167477
943,0.0180145
944,0.055781
945,0.0350325
946,0.0154607
947,0.0182403
948,0.0166735
949,0.0175311
950,0.0192654
951,0.0194743
952,0.0182276
953,0
954,0.0475609
955,0.0183951
956,0.0234232
957,0.0232536
958,0.0336045
959,0.0303362
960,0.0282902
961,0.0514155
962,0.0540127
963,0.062624
964,0.0612692
965,0.0595433
966,0.0429939
967,0.0427363
968,0.0365166
969,0.0364265
970,0.0424734
971,0.0348777
972,0.0335218
973,0.0357057
974,0.0321373
975,0.0185891
976,0.0347516
977,0.0187778
978,0.034848
979,0.049891
980,0.0459739
981,0.0441346
982,0.0535696
983,0.0520643
984,0.0684027
985,0.0561849
986,0.0819912
987,0.0906852
988,0.101013
989,0.0971614
990,0.0912481
991,0.129061
992,0.135641
993,0.13035
994,0.14813
995,0.162826
996,0.171932
997,0.190132
998,0.187873
999,0.209865
1000,0.219331
1001,0.227438
1002,0.25105
1003,0.259112
1004,0.276712
1005,0.303429
1006,0.306411
1007,0.290861
1008,0.26627
1009,0.170809
1010,0.180358
1011,0.218951
1012,0.19471
1013,0.141964
1014,0.191188
1015,0.143888
1016,0.155356
1017,0.143343
1018,0.138826
1019,0.129866
1020,0.131953
1021,0.170394
1022,0.159738
1023,0.167484
1024,0.196244
1025,0.125884
1026,0.120229
1027,0.0883901
1028,0.126859
1029,0.114713
1030,0.124916
1031,0.131681
1032,0.151266
1033,0.1592
1034,0.165788
1035,0.127874
1036,0.124042
1037,0.0858341
1038,0.11783
1039,0.090258
1040,0.0763642
1041,0.0765719
1042,0.0621491
1043,0.0824587
1044,0.0928341
1045,0.0244261
1046,0.0326462
1047,0.0545852
1048,0.0422211
1049,0.0455191
1050,0.0496769
1051,0.0528021
1052,0.055181
1053,0.0571963
1054,0.0571931
1055,0.0777412
1056,0.0591331
1057,0.059449
1058,0.0593472
1059,0.0522625
1060,0.0591045
