frame,queue density
1,0.121672
2,0.136603
3,0.155575
4,0.160821
5,0.165001
6,0.217526
7,0.233321
8,0.271196
9,0.275525
10,0.279631
11,0.253278
12,0.250871
13,0.249116
14,0.24875
15,0.247277
16,0.242235
17,0.237702
18,0.236949
19,0.255221
20,0.236861
21,0.256837
22,0.252432
23,0.254098
24,0.260931
25,0.261928
26,0.271829
27,0.282985
28,0.353908
29,0.416743
30,0.439611
31,0.484964
32,0.486235
33,0.483992
34,0.54838
35,0.584055
36,0.597875
37,0.618515
38,0.586332
39,0.638086
40,0.674396
41,0.734108
42,0.821687
43,0.804358
44,0.806099
45,0.801202
46,0.801818
47,0.808235
48,0.804358
49,0.808117
50,0.79379
51,0.778388
52,0.78623
53,0.824694
54,0.84473
55,0.842314
56,0.844174
57,0.842151
58,0.829379
59,0.825983
60,0.841809
61,0.842267
62,0.822766
63,0.844046
64,0.858503
65,0.868133
66,0.863894
67,0.836431
68,0.852197
69,0.821772
70,0.847386
71,0.819123
72,0.821637
73,0.848752
74,0.849114
75,0.84455
76,0.842299
77,0.842644
78,0.841609
79,0.842868
80,0.846747
81,0.824186
82,0.827373
83,0.849968
84,0.840425
85,0.84901
86,0.848358
87,0.852552
88,0.831263
89,0.836092
90,0.846126
91,0.827822
92,0.822302
93,0.840364
94,0.81874
95,0.809948
96,0.840927
97,0.871946
98,0.870574
99,0.844498
100,0.843023
101,0.806264
102,0.798847
103,0.768458
104,0.710437
105,0.647742
106,0.668874
107,0.792531
108,0.711991
109,0.63133
110,0.601471
111,0.612259
112,0.616059
113,0.671135
114,0.623973
115,0.550948
116,0.454007
117,0.354177
118,0.382682
119,0.33344
120,0.308291
121,0.302692
122,0.283415
123,0.213902
124,0.184542
125,0.227162
126,0.275067
127,0.355548
128,0.292724
129,0.265249
130,0.0896866
131,0
132,0
133,0
134,0.139272
135,0.302639
136,0.290513
137,0.111176
138,0
139,0
140,0.0134295
141,0.141506
142,0.294528
143,0.273973
144,0.250332
145,0.159135
146,0.0356431
147,0
148,0
149,0
150,0
151,0
152,0.0792763
153,0.107379
154,0.0862317
155,0.039574
156,0.0226694
157,0.0123779
158,0.0214196
159,0.0386485
160,0.0991831
161,0.0433618
162,0
163,0.0582914
164,0.0522678
165,0
166,0.0200891
167,0.0154734
168,0.0783042
169,0.109798
170,0.0573659
171,0
172,0
173,0
174,0
175,0.0155243
176,0.0904584
177,0.218352
178,0.202563
179,0.135548
180,0.0678451
181,0.0736524
182,0.0953062
183,0.109621
184,0.13475
185,0.164735
186,0.160159
187,0.16791
188,0.16775
189,0.175248
190,0.180424
191,0.18082
192,0.185748
193,0.190413
194,0.179881
195,0.171112
196,0.184131
197,0.240504
198,0.310563
199,0.380096
200,0.455128
201,0.587009
202,0.614712
203,0.607133
204,0.621822
205,0.723852
206,0.771108
207,0.803012
208,0.734856
209,0.706698
210,0.810415
211,0.800946
212,0.810021
213,0.841462
214,0.840071
215,0.847353
216,0.846323
217,0.848348
218,0.848553
219,0.835166
220,0.877015
221,0.837408
222,0.858626
223,0.866651
224,0.849869
225,0.844934
226,0.870592
227,0.878668
228,0.87241
229,0.835916
230,0.817443
231,0.850651
232,0.844029
233,0.840439
234,0.843128
235,0.845389
236,0.842301
237,0.847637
238,0.84982
239,0.867399
240,0.844717
241,0.835174
242,0.85095
243,0.829653
244,0.843977
245,0.811157
246,0.840018
247,0.815089
248,0.838898
249,0.839476
250,0.839626
251,0.840573
252,0.838409
253,0.880472
254,0.822068
255,0.836743
256,0.848613
257,0.845709
258,0.843414
259,0.837536
260,0.8473
261,0.847361
262,0.846436
263,0.842635
264,0.84551
265,0.84152
266,0.842256
267,0.841786
268,0.842369
269,0.843737
270,0.84185
271,0.843009
272,0.845333
273,0.841243
274,0.845833
275,0.845236
276,0.849958
277,0.895576
278,0.911931
279,0.92411
280,0.913794
281,0.956664
282,0.913061
283,0.766293
284,0.734522
285,0.722904
286,0.656793
287,0.750042
288,0.69482
289,0.636819
290,0.606112
291,0.569805
292,0.540321
293,0.470828
294,0.453759
295,0.458473
296,0.480199
297,0.469345
298,0.44953
299,0.434146
300,0.484594
301,0.624813
302,0.710796
303,0.588663
304,0.610914
305,0.528499
306,0.518406
307,0.46167
308,0.363205
309,0.389343
310,0.420276
311,0.350123
312,0.276449
313,0.279367
314,0.324729
315,0.400513
316,0.348188
317,0.257007
318,0.118127
319,0.0106965
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0.0389136
329,0.127269
330,0.116648
331,0.035007
332,0.116333
333,0.139563
334,0.0455456
335,0.0123355
336,0.0221786
337,0.0645672
338,0.195719
339,0.163997
340,0.0699208
341,0.0222889
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0.0577846
352,0.0800025
353,0.15274
354,0.195673
355,0.193504
356,0.240754
357,0.283943
358,0.308697
359,0.321906
360,0.362723
361,0.384957
362,0.433889
363,0.493687
364,0.503409
365,0.471689
366,0.538104
367,0.619793
368,0.646106
369,0.723274
370,0.762144
371,0.832509
372,0.850017
373,0.876496
374,0.890525
375,0.882389
376,0.882035
377,0.868703
378,0.874317
379,0.880395
380,0.871577
381,0.878462
382,0.886804
