frame,dynamic density
275,0.0800512
276,0.0814294
277,0.0712438
278,0.0796897
279,0.0781791
280,0.0902198
281,0.0735124
282,0.142143
283,0.072129
284,0.0660853
285,0.0983922
286,0.0775048
287,0.07749
288,0.0909672
289,0.0961586
290,0.164117
291,0.114545
292,0.0794364
293,0.0988937
294,0.0876395
295,0.0640658
296,0.0665401
297,0.0735496
298,0.0657111
299,0.0556368
300,0.0546764
301,0.0657916
302,0.21059
303,0.0942408
304,0.0787939
305,0.092321
306,0.0471602
307,0.0400394
308,0.0332027
309,0.0358011
310,0.159175
311,0.0822086
312,0.099764
313,0.0607127
314,0.0614685
315,0.0721301
316,0.0692646
317,0.0756772
318,0.203543
319,0.1093
320,0.0513582
321,0.113136
322,0.0735124
323,0.0550294
324,0.0454725
325,0.0690992
326,0.106355
327,0.161224
328,0.0946214
329,0.0758648
330,0.105153
331,0.0806226
332,0.0668147
333,0.0704328
334,0.0907075
335,0.130155
336,0.0945748
337,0.131927
338,0.0767861
339,0.0629739
340,0.067861
341,0.0818439
342,0.0764161
343,0.0717463
344,0.0479319
345,0.243508
346,0.155591
347,0.0930694
348,0.108851
349,0.0659549
350,0.0654036
351,0.080682
352,0.0592921
353,0.0675843
354,0.18839
355,0.140373
356,0.0791618
357,0.0842185
358,0.0849882
359,0.0659263
360,0.0623187
361,0.0849002
362,0.186756
363,0.0773585
364,0.0592857
365,0.0617293
366,0.0669853
367,0.0467011
368,0.0536915
369,0.0638845
370,0.16286
371,0.0979841
372,0.092639
373,0.0930355
374,0.0913404
375,0.0614091
376,0.0652287
377,0.0516105
378,0.0452679
379,0.163244
380,0.125333
381,0.0836058
382,0.0635686
383,0.0681218
384,0.0829369
385,0.0838125
386,0.0679479
387,0.139007
388,0.0810742
389,0.0453527
390,0.0426399
391,0.0811855
392,0.0499302
393,0.0462262
394,0.0756846
395,0.135004
396,0.0984781
397,0.120921
398,0.0508483
399,0.104641
400,0.0473584
401,0.0249137
402,0.0272142
403,0.0646457
404,0.190139
405,0.105042
406,0.0782437
407,0.0901064
408,0.0523685
409,0.0514971
410,0.0473436
411,0.0381566
412,0.0903025
413,0.0873353
414,0.0874582
415,0.0545778
416,0.0568316
417,0.102226
418,0.058903
419,0.0501306
420,0.150011
421,0.0881674
422,0.0975717
423,0.0904159
424,0.0720559
425,0.0532145
426,0.0563524
427,0.0403744
428,0.0509448
429,0.105558
430,0.0604879
431,0.0482415
432,0.0430819
433,0.0509236
434,0.0446859
435,0.0468994
436,0.065622
437,0.0781409
438,0.0559496
439,0.0444813
440,0.050631
441,0.0714982
442,0.0676002
443,0.0462782
444,0.0413497
445,0.127459
446,0.10321
447,0.0763843
448,0.0667542
449,0.066592
450,0.0448025
451,0.0525901
452,0.0496324
453,0.0352933
454,0.131126
455,0.067297
456,0.0420017
457,0.0609342
458,0.0324893
459,0.0547972
460,0.048286
461,0.048022
462,0.113981
463,0.0913075
464,0.0779723
465,0.0775939
466,0.0815322
467,0.0676787
468,0.0536163
469,0.0506172
470,0.152828
471,0.113737
472,0.0885671
473,0.0774497
474,0.0984739
475,0.126039
476,0.159254
477,0.187765
478,0.176999
479,0.193021
480,0.21997
481,0.235567
482,0.276037
483,0.273675
484,0.275001
485,0.27223
486,0.237224
487,0.286643
488,0.243839
489,0.427156
490,0.485571
491,0.519397
492,0.484579
493,0.452589
494,0.493568
495,0.442719
496,0.472549
497,0.500013
498,0.466159
499,0.510286
500,0.47328
501,0.464917
502,0.45624
503,0.490542
504,0.459389
505,0.443609
506,0.414916
507,0.367428
508,0.447323
509,0.423094
510,0.387624
511,0.400855
512,0.387437
513,0.375825
514,0.394417
515,0.356656
516,0.405305
517,0.356999
518,0.431852
519,0.414399
520,0.376162
521,0.340112
522,0.354202
523,0.410046
524,0.426384
525,0.440281
526,0.432338
527,0.370305
528,0.383031
529,0.360305
530,0.397861
531,0.387641
532,0.406211
533,0.397727
534,0.40325
535,0.367391
536,0.409693
537,0.434725
538,0.318388
539,0.394482
540,0.315441
541,0.364012
542,0.327758
543,0.313335
544,0.339102
545,0.329487
546,0.30941
547,0.384335
548,0.42015
549,0.345069
550,0.30155
551,0.291199
552,0.405788
553,0.365366
554,0.288718
555,0.31724
556,0.332206
557,0.292209
558,0.261845
559,0.230565
560,0.331472
561,0.322638
562,0.322606
563,0.322387
564,0.32387
565,0.309543
566,0.346677
567,0.346226
568,0.322542
569,0.40403
570,0.41703
571,0.324439
572,0.360246
573,0.380615
574,0.336095
575,0.283771
576,0.300225
577,0.29884
578,0.296332
579,0.361599
580,0.350093
581,0.296227
582,0.295415
583,0.333203
584,0.337715
585,0.361826
586,0.373649
587,0.343244
588,0.289137
589,0.324963
590,0.310223
591,0.34932
592,0.301066
593,0.317163
594,0.285277
595,0.299341
596,0.262179
597,0.236808
598,0.233756
599,0.279344
600,0.274794
601,0.275264
602,0.296527
603,0.288848
604,0.259309
605,0.246912
606,0.261664
607,0.265515
608,0.24098
609,0.244211
610,0.222299
611,0.219244
612,0.247943
613,0.201551
614,0.213579
615,0.192533
616,0.170453
617,0.149926
618,0.115174
619,0.139355
620,0.148116
621,0.174572
622,0.16467
623,0.168748
624,0.180339
625,0.187292
626,0.216755
627,0.218774
628,0.244292
629,0.311809
630,0.296419
631,0.326542
632,0.299689
633,0.356879
634,0.343849
635,0.357473
636,0.36477
637,0.351963
638,0.304403
639,0.302742
640,0.287977
641,0.285325
642,0.293666
643,0.255348
644,0.250938
645,0.179982
646,0.173013
647,0.179406
648,0.153256
649,0.14592
650,0.114852
651,0.0789487
652,0.0514685
653,0.0283495
654,0.0966049
655,0.0449562
656,0.0649944
657,0.0535473
658,0.0542788
659,0.0344537
660,0.0382626
661,0.0761797
662,0.0741231
663,0.050772
664,0.061636
665,0.0574475
666,0.0442311
667,0.0304867
668,0.062818
669,0.0836704
670,0.161965
671,0.164396
672,0.192957
673,0.250165
674,0.281141
675,0.233378
676,0.288344
677,0.264406
678,0.284337
679,0.203334
680,0.235451
681,0.20322
682,0.191504
683,0.144719
684,0.13155
685,0.123304
686,0.0995213
687,0.106759
688,0.0559686
689,0.0498295
690,0.0538601
691,0.0659825
692,0.0468973
693,0.0526219
694,0.0513413
695,0.0965847
696,0.043719
697,0.047157
698,0.0348342
699,0.0404677
700,0.0568793
701,0.062182
702,0.081776
703,0.0891629
704,0.137723
705,0.118419
706,0.122533
707,0.104348
708,0.102918
709,0.144578
710,0.129253
711,0.155391
712,0.180045
713,0.175089
714,0.15853
715,0.176889
716,0.149255
717,0.181378
718,0.171658
719,0.131357
720,0.162134
721,0.114961
722,0.142841
723,0.135557
724,0.115121
725,0.103175
726,0.134045
727,0.120297
728,0.0908273
729,0.0781483
730,0.0774762
731,0.0841274
732,0.0785448
733,0.0477454
734,0.0245278
735,0.0370297
736,0.0333331
737,0.084826
738,0.0468008
739,0.0483751
740,0.0376234
741,0.0333522
742,0.0274516
743,0.019857
744,0.0118436
745,0.0697756
746,0.0312224
747,0.0463206
748,0.0338791
749,0.0447272
750,0.0514907
751,0.0195464
752,0.0153759
753,0.0293206
754,0.0895509
755,0.0336628
756,0.0598571
757,0.0760217
758,0.0945525
759,0.101788
760,0.10537
761,0.10968
762,0.10975
763,0.117203
764,0.151087
765,0.145961
766,0.159881
767,0.182252
768,0.170675
769,0.169224
770,0.167112
771,0.150371
772,0.143
773,0.13694
774,0.13159
775,0.0974127
776,0.104039
777,0.115136
778,0.102406
779,0.126457
780,0.0635548
781,0.0746648
782,0.07033
783,0.0586984
784,0.0462612
785,0.0479468
786,0.0428508
787,0.121457
788,0.087824
789,0.0810742
790,0.0937617
791,0.070929
792,0.0753274
793,0.0576277
794,0.0481758
795,0.0731785
796,0.0568369
797,0.07712
798,0.0755712
799,0.0613657
800,0.130738
801,0.097031
802,0.104399
803,0.092833
804,0.129284
805,0.0919743
806,0.0675472
807,0.0799346
808,0.0700575
809,0.0521491
810,0.0270785
811,0.0299323
812,0.105168
813,0.0709512
814,0.0666673
815,0.0889827
816,0.0815682
817,0.0759496
818,0.0659634
819,0.0867681
820,0.123868
821,0.0917538
822,0.0788162
823,0.0404444
824,0.0392804
825,0.0427914
826,0.072534
827,0.0620569
828,0.0470754
829,0.121372
830,0.0744825
831,0.0603861
832,0.0821248
833,0.062182
834,0.11274
835,0.0644654
836,0.0416274
837,0.0671422
838,0.0811972
839,0.104136
840,0.113146
841,0.111819
842,0.0929083
843,0.109564
844,0.103893
845,0.0945716
846,0.10705
847,0.12588
848,0.136733
849,0.148705
850,0.0990251
851,0.0890484
852,0.0739725
853,0.0290206
854,0.0656199
855,0.0563026
856,0.0350664
857,0.0219931
858,0.0189474
859,0.0200595
860,0.0195962
861,0.0107898
862,0.0863303
863,0.0304941
864,0.041179
865,0.0232737
866,0.0496281
867,0.020792
868,0.0184417
869,0.0346625
870,0.092021
871,0.0396281
872,0.0282637
873,0.0384535
874,0.02088
875,0.0164339
876,0.0529463
877,0.0584546
878,0.0819732
879,0.0687695
880,0.0840712
881,0.117989
882,0.141994
883,0.183719
884,0.168829
885,0.180784
886,0.206985
887,0.229183
888,0.187002
889,0.205112
890,0.209524
891,0.169523
892,0.174231
893,0.148535
894,0.171223
895,0.153022
896,0.108545
897,0.121156
898,0.0839344
899,0.0765645
900,0.102822
901,0.114068
902,0.108774
903,0.0863504
904,0.125858
905,0.0893664
906,0.0958003
907,0.093926
908,0.116271
909,0.0939928
910,0.104707
911,0.112208
912,0.167789
913,0.138344
914,0.135342
915,0.141287
916,0.129993
917,0.162148
918,0.157413
919,0.163235
920,0.170115
921,0.161119
922,0.154423
923,0.133779
924,0.103585
925,0.153598
926,0.105447
927,0.105256
928,0.103755
929,0.135342
930,0.11231
931,0.117072
932,0.119461
933,0.115087
934,0.11041
935,0.109729
936,0.113277
937,0.141289
938,0.0869112
939,0.0848535
940,0.0793166
941,0.0824322
942,0.0483009
943,0.0821768
944,0.0962741
945,0.124059
946,0.0719763
947,0.0521734
948,0.0710275
949,0.066504
950,0.0466206
951,0.0501412
952,0.0483454
953,0.0389782
954,0.144431
955,0.0768348
956,0.100728
957,0.105313
958,0.0854059
959,0.0458997
960,0.0657577
961,0.0996739
962,0.143198
963,0.0971201
964,0.0885056
965,0.0862455
966,0.0953868
967,0.0919224
968,0.0639937
969,0.0750358
970,0.131304
971,0.0823474
972,0.0559994
973,0.0769175
974,0.0750061
975,0.0661998
976,0.0903555
977,0.0861363
978,0.0894004
979,0.137361
980,0.0965286
981,0.0808686
982,0.088742
983,0.0918058
984,0.125331
985,0.110761
986,0.115601
987,0.198984
988,0.132824
989,0.136338
990,0.13397
991,0.163856
992,0.156607
993,0.139793
994,0.1622
995,0.204853
996,0.179089
997,0.130481
998,0.153228
999,0.143434
1000,0.135522
1001,0.123594
1002,0.14557
1003,0.161565
1004,0.219818
1005,0.270565
1006,0.273967
1007,0.271147
1008,0.267318
1009,0.263511
1010,0.255561
1011,0.26694
1012,0.302585
1013,0.269579
1014,0.261608
1015,0.270857
1016,0.201379
1017,0.160716
1018,0.162252
1019,0.150281
1020,0.212641
1021,0.169559
1022,0.200496
1023,0.199309
1024,0.218765
1025,0.229767
1026,0.204341
1027,0.232605
1028,0.201336
1029,0.215248
1030,0.205399
1031,0.16448
1032,0.142366
1033,0.117358
1034,0.148726
1035,0.122241
1036,0.141001
1037,0.222606
1038,0.160137
1039,0.161666
1040,0.157045
1041,0.135666
1042,0.132677
1043,0.162451
1044,0.165011
1045,0.263171
1046,0.149117
1047,0.139798
1048,0.0681281
1049,0.067085
1050,0.089394
1051,0.0701424
1052,0.0893134
1053,0.0886265
1054,0.193045
1055,0.127674
1056,0.104437
1057,0.127902
1058,0.107309
1059,0.103376
1060,0.0924885
1061,0.0900841
1062,0.150708
1063,0.123207
1064,0.124739
1065,0.131532
1066,0.119258
1067,0.128698
1068,0.109287
1069,0.114862
1070,0.249836
1071,0.129602
1072,0.0610699
1073,0.0814803
1074,0.0444028
1075,0.0433353
1076,0.0747337
1077,0.0560333
1078,0.0409437
1079,0.103386
1080,0.0606745
1081,0.0411112
1082,0.0650591
1083,0.0572143
1084,0.0792275
1085,0.0428847
1086,0.0270244
1087,0.106773
1088,0.0661712
1089,0.0419243
1090,0.022486
1091,0.0364021
1092,0.0308673
1093,0.0489231
1094,0.0241684
1095,0.146915
1096,0.0989626
1097,0.0515035
1098,0.0461075
1099,0.0352699
1100,0.0428508
1101,0.057791
1102,0.0455636
1103,0.0301867
1104,0.143724
1105,0.0294075
1106,0.0587271
1107,0.0577306
1108,0.0493811
1109,0.0463969
1110,0.0543594
1111,0.048992
1112,0.136236
1113,0.0384482
1114,0.0541272
1115,0.056063
1116,0.0521766
1117,0.0553665
1118,0.044476
1119,0.0601412
1120,0.116065
1121,0.0889212
1122,0.0624926
1123,0.0629707
1124,0.0396461
1125,0.0384991
1126,0.040984
1127,0.0452997
1128,0.0336045
1129,0.14461
1130,0.0427702
1131,0.0456368
1132,0.0550389
1133,0.0342332
1134,0.0384312
1135,0.0543753
1136,0.0457068
1137,0.124584
1138,0.0871805
1139,0.0783593
1140,0.061195
1141,0.0684377
1142,0.0526675
1143,0.0512056
1144,0.0612936
1145,0.163847
1146,0.0801604
1147,0.0280887
1148,0.0546276
1149,0.0607657
1150,0.0388266
1151,0.0671613
1152,0.0282859
1153,0.0501285
1154,0.122984
1155,0.0781324
1156,0.0888237
1157,0.0343848
1158,0.0494108
1159,0.0658945
1160,0.0591405
1161,0.0359739
1162,0.172816
1163,0.0787367
1164,0.060525
1165,0.0700522
1166,0.0571931
1167,0.0840913
1168,0.0530173
1169,0.0423197
1170,0.173537
1171,0.0980647
1172,0.0778504
1173,0.0619986
1174,0.0648662
1175,0.0586878
1176,0.0376584
1177,0.039927
1178,0.0210623
1179,0.112474
1180,0.0667118
1181,0.0607805
1182,0.0465729
1183,0.047809
1184,0.0473319
1185,0.0504115
1186,0.0636152
1187,0.112924
1188,0.112447
1189,0.101887
1190,0.0967501
1191,0.0884897
1192,0.0863674
1193,0.0631551
1194,0.0528201
1195,0.0458658
1196,0.0668104
1197,0.0483369
1198,0.113209
1199,0.0849405
1200,0.0470202
1201,0.0549923
1202,0.070559
1203,0.0193365
1204,0.0203489
1205,0.0361202
1206,0.0222931
1207,0.140156
1208,0.06123
1209,0.0349774
1210,0.047792
1211,0.0573203
1212,0.0513837
1213,0.0328338
1214,0.0349
1215,0.105726
1216,0.0782936
1217,0.0686073
1218,0.0580825
1219,0.0417303
1220,0.0788618
1221,0.0397892
1222,0.0354131
1223,0.172457
1224,0.0940384
1225,0.0739588
1226,0.0708049
1227,0.0615925
1228,0.0907255
1229,0.0720145
1230,0.0274336
1231,0.0196259
1232,0.183374
1233,0.0974212
1234,0.0918736
1235,0.10041
1236,0.10102
1237,0.0921439
1238,0.0919361
1239,0.0696028
1240,0.159341
1241,0.103065
1242,0.115107
1243,0.103711
1244,0.0953942
1245,0.0921991
1246,0.0857324
1247,0.100827
1248,0.142964
1249,0.128469
1250,0.120518
1251,0.110968
1252,0.089183
1253,0.114263
1254,0.0494458
1255,0.0529335
1256,0.0603565
1257,0.15235
1258,0.0210538
1259,0.0840489
1260,0.0733958
1261,0.0700904
1262,0.0829835
1263,0.064705
1264,0.0610084
1265,0.166579
1266,0.0723357
1267,0.0862635
1268,0.081705
1269,0.0837648
1270,0.0899516
1271,0.0877031
1272,0.0901848
1273,0.232921
1274,0.132437
1275,0.0673394
1276,0.0790091
1277,0.0518533
1278,0.0584779
1279,0.0516826
1280,0.0496345
1281,0.0507953
1282,0.165298
1283,0.0596229
1284,0.0277039
1285,0.0414981
1286,0.0700204
1287,0.0386464
1288,0.0662941
1289,0.0613445
1290,0.158244
1291,0.138963
1292,0.0952183
1293,0.0530449
1294,0.0753284
1295,0.05183
1296,0.0653358
1297,0.0631795
1298,0.209935
1299,0.120161
1300,0.12952
1301,0.0522901
1302,0.0586931
1303,0.0790113
1304,0.0433628
1305,0.0747602
1306,0.0334688
1307,0.106848
1308,0.067015
1309,0.0755383
1310,0.0288616
1311,0.0605791
1312,0.0711717
1313,0.0362187
1314,0.0396281
1315,0.163968
1316,0.0688851
1317,0.0952501
1318,0.110621
1319,0.044371
1320,0.0408938
1321,0.0349975
1322,0.0278947
1323,0.117242
1324,0.0949447
1325,0.0513784
1326,0.0874243
1327,0.0567849
1328,0.0243487
1329,0.07227
1330,0.0504031
1331,0.0248119
1332,0.143563
1333,0.0898679
1334,0.0787876
1335,0.0483125
1336,0.0854652
1337,0.0834521
1338,0.0296492
1339,0.0261371
1340,0.168432
1341,0.0759709
1342,0.0687568
1343,0.0480284
1344,0.0437774
1345,0.0880593
1346,0.0382605
1347,0.0782554
1348,0.140357
1349,0.0545237
1350,0.0434127
1351,0.0668125
1352,0.0336024
1353,0.0906184
1354,0.0666684
1355,0.0213655
1356,0.023843
1357,0.138001
1358,0.0471305
1359,0.0850868
1360,0.0852956
1361,0.0745503
1362,0.0423441
1363,0.0902728
1364,0.067632
1365,0.139933
1366,0.134516
1367,0.101099
1368,0.108065
1369,0.137985
1370,0.093591
1371,0.116428
1372,0.115547
1373,0.155646
1374,0.111562
1375,0.109921
1376,0.0989817
1377,0.177056
1378,0.190412
1379,0.195753
1380,0.205081
1381,0.186349
1382,0.256574
1383,0.248272
1384,0.230165
1385,0.239916
1386,0.237667
1387,0.229977
1388,0.253323
1389,0.267573
1390,0.292389
1391,0.335935
1392,0.331567
1393,0.29506
1394,0.249897
1395,0.266782
1396,0.339143
1397,0.289832
1398,0.280726
1399,0.279701
1400,0.338405
1401,0.381542
1402,0.399115
1403,0.451089
1404,0.445444
1405,0.412021
1406,0.366009
1407,0.397649
1408,0.345013
1409,0.363064
1410,0.363819
1411,0.319905
1412,0.436563
1413,0.418864
1414,0.38402
1415,0.404114
1416,0.388243
1417,0.324932
1418,0.356055
1419,0.348934
1420,0.329715
1421,0.343334
1422,0.29779
1423,0.296491
1424,0.33462
1425,0.347828
1426,0.324844
1427,0.287923
1428,0.331628
1429,0.379918
1430,0.32648
1431,0.385871
1432,0.414662
1433,0.338298
1434,0.398863
1435,0.403096
1436,0.451038
1437,0.451024
1438,0.399121
1439,0.466021
1440,0.429949
1441,0.412759
1442,0.466358
1443,0.505056
1444,0.482617
1445,0.502632
1446,0.473392
1447,0.445313
1448,0.436238
1449,0.44834
1450,0.464165
1451,0.447995
1452,0.451393
1453,0.416359
1454,0.398646
1455,0.370577
1456,0.371675
1457,0.328784
1458,0.313211
1459,0.402551
1460,0.347342
1461,0.380659
1462,0.292736
1463,0.353294
1464,0.379866
1465,0.35719
1466,0.353752
1467,0.34296
1468,0.390004
1469,0.334348
1470,0.30851
1471,0.369425
1472,0.341859
1473,0.375146
1474,0.321149
1475,0.334155
1476,0.335526
1477,0.405577
1478,0.439994
1479,0.350603
1480,0.358367
1481,0.408592
1482,0.374732
1483,0.397523
1484,0.433905
1485,0.413661
1486,0.388244
1487,0.390867
1488,0.382463
1489,0.379522
1490,0.379791
1491,0.366548
1492,0.29828
1493,0.340627
1494,0.342473
1495,0.326366
1496,0.348929
1497,0.361836
1498,0.31791
1499,0.316889
1500,0.299996
1501,0.339391
1502,0.342741
1503,0.279423
1504,0.2894
1505,0.342164
1506,0.319207
1507,0.343067
1508,0.32567
1509,0.338209
1510,0.344401
1511,0.318632
1512,0.310928
1513,0.303804
1514,0.325178
1515,0.298309
1516,0.322113
1517,0.307044
1518,0.331907
1519,0.363096
1520,0.386584
1521,0.389019
1522,0.374664
1523,0.395348
1524,0.331722
1525,0.333186
1526,0.376593
1527,0.366731
1528,0.326755
1529,0.308287
1530,0.306382
1531,0.375017
1532,0.319556
1533,0.341159
1534,0.352916
1535,0.323595
1536,0.343269
1537,0.327275
1538,0.294113
1539,0.313471
1540,0.270371
1541,0.260044
1542,0.29603
1543,0.334349
1544,0.320371
1545,0.358474
1546,0.299604
1547,0.301314
1548,0.297798
1549,0.282029
1550,0.296597
1551,0.321539
1552,0.306711
1553,0.281573
1554,0.27977
1555,0.288768
1556,0.244971
1557,0.272592
1558,0.239336
1559,0.271416
1560,0.304413
1561,0.311503
1562,0.313394
1563,0.296922
1564,0.313492
1565,0.305503
1566,0.277257
1567,0.276715
1568,0.29114
1569,0.261928
1570,0.249453
1571,0.249024
1572,0.260418
1573,0.264548
1574,0.238721
1575,0.24653
1576,0.24703
1577,0.248195
1578,0.257722
1579,0.271461
1580,0.274125
1581,0.25732
1582,0.292561
1583,0.289503
1584,0.278043
1585,0.264697
1586,0.215311
1587,0.205856
1588,0.196959
1589,0.179018
1590,0.149642
1591,0.112021
1592,0.0958978
1593,0.0743298
1594,0.0591437
1595,0.0498794
1596,0.0276053
1597,0.0650761
1598,0.0930344
1599,0.0361975
1600,0.0302143
1601,0.062959
1602,0.0350145
1603,0.022943
1604,0.065004
1605,0.0672567
1606,0.0369884
1607,0.0807562
1608,0.0419116
1609,0.0292782
1610,0.051548
1611,0.0883106
1612,0.0454799
1613,0.0354788
1614,0.0444452
1615,0.0343646
1616,0.0285202
1617,0.0256303
1618,0.0396578
1619,0.0339257
1620,0.0818746
1621,0.0312055
1622,0.0289591
1623,0.0386634
1624,0.0386305
1625,0.0188032
1626,0.0248013
1627,0.0327532
1628,0.0756634
1629,0.0418299
1630,0.0356654
1631,0.0247176
1632,0.0349201
1633,0.0207803
1634,0.0236108
1635,0.0081247
1636,0.0719636
1637,0.033031
1638,0.0248639
1639,0.0340466
1640,0.0680115
1641,0.0897841
1642,0.0901986
1643,0.0957526
1644,0.0914973
1645,0.172105
1646,0.135744
1647,0.140095
1648,0.142638
1649,0.107245
1650,0.154972
1651,0.122496
1652,0.120174
1653,0.107233
1654,0.0801477
1655,0.0767002
1656,0.062658
1657,0.0702621
1658,0.0857695
1659,0.121927
1660,0.104708
1661,0.166272
1662,0.139912
1663,0.135014
1664,0.146941
1665,0.170536
1666,0.137246
1667,0.14483
1668,0.128051
1669,0.102976
1670,0.0909365
1671,0.0722456
1672,0.0479902
1673,0.0463842
1674,0.0507921
1675,0.0943479
1676,0.0723707
1677,0.0549721
1678,0.116653
1679,0.0675652
1680,0.0713074
1681,0.0522127
1682,0.0633831
1683,0.0854673
1684,0.0769038
1685,0.107539
1686,0.174578
1687,0.148211
1688,0.21125
1689,0.183662
1690,0.223109
1691,0.19294
1692,0.187782
1693,0.200582
1694,0.207712
1695,0.200757
1696,0.143061
1697,0.144192
1698,0.146929
1699,0.139375
1700,0.11613
1701,0.0981124
1702,0.102052
1703,0.100945
1704,0.0720166
1705,0.0545661
1706,0.0701561
1707,0.0603734
1708,0.0795795
1709,0.0871826
1710,0.0734711
1711,0.0971869
1712,0.0702939
1713,0.045553
1714,0.0569768
1715,0.0355869
1716,0.0208598
1717,0.039997
1718,0.0362325
1719,0.0204952
1720,0.100605
1721,0.0471602
1722,0.0400299
1723,0.0533215
1724,0.0256759
1725,0.0323133
1726,0.0404274
1727,0.0324893
1728,0.0862455
1729,0.0505048
1730,0.0620176
1731,0.0352138
1732,0.1019
1733,0.0478238
1734,0.0305302
1735,0.0358785
1736,0.0320949
1737,0.0383528
1738,0.0483274
1739,0.0185127
1740,0.0837086
1741,0.0434667
1742,0.0120821
1743,0.0290969
1744,0.0800247
1745,0.0611621
1746,0.0407242
1747,0.0390143
1748,0.102146
1749,0.0511663
1750,0.0969091
1751,0.0269587
1752,0.0288033
1753,0.0412204
1754,0.066626
1755,0.0950232
1756,0.0552446
1757,0.0814972
1758,0.082128
1759,0.105494
1760,0.0865349
1761,0.0853422
1762,0.0885194
1763,0.100569
1764,0.118966
1765,0.163235
1766,0.141579
1767,0.151051
1768,0.149991
1769,0.167564
1770,0.166085
1771,0.163423
1772,0.173508
1773,0.210557
1774,0.148976
