frame,dynamic density
135,0.0640001
136,0.0746351
137,0.0972134
138,0.0933546
139,0.112917
140,0.196745
141,0.163294
142,0.171841
143,0.189089
144,0.206984
145,0.209286
146,0.217942
147,0.225048
148,0.270966
149,0.23812
150,0.245184
151,0.222805
152,0.217889
153,0.223712
154,0.231477
155,0.241249
156,0.262393
157,0.294183
158,0.291235
159,0.255894
160,0.297051
161,0.255271
162,0.26303
163,0.252262
164,0.265763
165,0.281885
166,0.227832
167,0.124569
168,0.0590716
169,0.0631085
170,0.0630661
171,0.0799463
172,0.0966547
173,0.167036
174,0.104311
175,0.0988036
176,0.133224
177,0.112656
178,0.132175
179,0.118984
180,0.132819
181,0.160541
182,0.168476
183,0.132012
184,0.137562
185,0.135808
186,0.135362
187,0.223444
188,0.291199
189,0.313422
190,0.349559
191,0.313054
192,0.240648
193,0.0931786
194,0.0973745
195,0.162413
196,0.105255
197,0.107178
198,0.134941
199,0.0482436
200,0.0637637
201,0.0783052
202,0.0858596
203,0.0749478
204,0.0561234
205,0.095619
206,0.0832962
207,0.12923
208,0.124104
209,0.115968
210,0.124714
211,0.117585
212,0.102082
213,0.120523
214,0.117042
215,0.130888
216,0.070277
217,0.0915397
218,0.0901615
219,0.0835676
220,0.0818693
221,0.0817251
222,0.0746786
223,0.110216
224,0.112868
225,0.097877
226,0.0971053
227,0.105318
228,0.11421
229,0.110925
230,0.118469
231,0.108173
232,0.15602
233,0.158354
234,0.129242
235,0.12834
236,0.134036
237,0.143794
238,0.0868126
239,0.111139
240,0.242308
241,0.108229
242,0.140808
243,0.156579
244,0.126811
245,0.131205
246,0.0503797
247,0.0409097
248,0.168995
249,0.0282213
250,0.0674571
251,0.0491786
252,0.0646944
253,0.0766006
254,0.0918323
255,0.0418904
256,0.0466153
257,0.140397
258,0.0753454
259,0.100382
260,0.0408377
261,0.0340095
262,0.0396737
263,0.0415638
264,0.0567181
265,0.136728
266,0.0879904
267,0.0410009
268,0.0976131
269,0.0637
270,0.0720866
271,0.0983488
272,0.10804
273,0.180871
274,0.0733609
275,0.0647231
276,0.0697946
277,0.0718035
278,0.063399
279,0.0622456
280,0.0665804
281,0.0589444
282,0.116945
283,0.0808092
284,0.0635272
285,0.0709576
286,0.0609141
287,0.0576171
288,0.0550813
289,0.0744888
290,0.127706
291,0.0783254
292,0.0685087
293,0.0670871
294,0.0768878
295,0.0596515
296,0.0489539
297,0.0534498
298,0.0524788
299,0.0480634
300,0.038515
301,0.0502578
302,0.104794
303,0.0866101
304,0.0593843
305,0.0617526
306,0.027687
307,0.0422328
308,0.027653
309,0.0257332
310,0.113583
311,0.0728488
312,0.0591755
313,0.0474856
314,0.064458
315,0.0422921
316,0.049026
317,0.0636714
318,0.139841
319,0.108214
320,0.0574369
321,0.0862889
322,0.0627555
323,0.0575122
324,0.0378969
325,0.0648916
326,0.107556
327,0.1295
328,0.0648291
329,0.0598646
330,0.0891502
331,0.0816181
332,0.0676776
333,0.0552753
334,0.0773882
335,0.154227
336,0.109632
337,0.0991311
338,0.0847878
339,0.0623113
340,0.0494596
341,0.0488362
342,0.0651556
343,0.0657779
344,0.0536958
345,0.179534
346,0.11915
347,0.0832231
348,0.0946575
349,0.0735061
350,0.0614621
351,0.0624438
352,0.0737997
353,0.0496016
354,0.103204
355,0.130446
356,0.0652096
357,0.0720686
358,0.0702155
359,0.0478779
360,0.0400797
361,0.0733036
362,0.149107
363,0.0679681
364,0.0716721
365,0.0593822
366,0.0566895
367,0.0326504
368,0.0456484
369,0.0559951
370,0.145223
371,0.0713625
372,0.0856878
373,0.083892
374,0.0596133
375,0.041337
376,0.0565475
377,0.050472
378,0.0409723
379,0.134168
380,0.0934373
381,0.0702017
382,0.0647708
383,0.0807329
384,0.0459739
385,0.0801021
386,0.0727046
387,0.0963176
388,0.0493694
389,0.0386782
390,0.0388468
391,0.0617706
392,0.0443965
393,0.0408366
394,0.0616222
395,0.11403
396,0.0953137
397,0.105405
398,0.047968
399,0.0983085
400,0.0271855
401,0.0135493
402,0.0177685
403,0.0442364
404,0.153332
405,0.0930874
406,0.0724725
407,0.0708537
408,0.0605176
409,0.0470181
410,0.0370075
411,0.0325592
412,0.0898043
413,0.0612406
414,0.071811
415,0.042308
416,0.0374432
417,0.0327024
418,0.0388203
419,0.0370785
420,0.109008
421,0.0663705
422,0.0841846
423,0.0567966
424,0.0668899
425,0.0380029
426,0.0383729
427,0.0358551
428,0.0555181
429,0.0721407
430,0.0531138
431,0.040261
432,0.0389729
433,0.0520271
434,0.0375036
435,0.0440869
436,0.0640117
437,0.0678334
438,0.0564415
439,0.0399344
440,0.0481747
441,0.0376976
442,0.0643637
443,0.0371728
444,0.035677
445,0.134163
446,0.0801922
447,0.0607699
448,0.0551916
449,0.0549181
450,0.0398284
451,0.047809
452,0.0471581
453,0.0337656
454,0.0998626
455,0.059766
456,0.0423059
457,0.0491659
458,0.0344272
459,0.0346689
460,0.0280188
461,0.03744
462,0.120454
463,0.0721438
464,0.0438399
465,0.0619911
466,0.0743658
467,0.0524236
468,0.0361085
469,0.0483719
470,0.148784
471,0.113662
472,0.0866409
473,0.0815121
474,0.105385
475,0.123565
476,0.162456
477,0.17747
478,0.171032
479,0.201973
480,0.215326
481,0.204884
482,0.249485
483,0.241335
484,0.251257
485,0.212072
486,0.204187
487,0.249957
488,0.231717
489,0.454228
490,0.499416
491,0.418388
492,0.391262
493,0.405378
494,0.393504
495,0.365713
496,0.373201
497,0.457427
498,0.499114
499,0.448632
500,0.412622
501,0.426323
502,0.42535
503,0.447707
504,0.422369
505,0.441916
506,0.430865
507,0.415997
508,0.416137
509,0.397207
510,0.373649
511,0.364054
512,0.41905
513,0.370151
514,0.346618
515,0.347135
516,0.405096
517,0.359941
518,0.403166
519,0.388924
520,0.345382
521,0.28428
522,0.344058
523,0.327964
524,0.404239
525,0.365143
526,0.377621
527,0.374655
528,0.373972
529,0.329326
530,0.341641
531,0.337253
532,0.367027
533,0.355461
534,0.409048
535,0.408013
536,0.349072
537,0.337108
538,0.31468
539,0.415717
540,0.328768
541,0.309577
542,0.222181
543,0.282937
544,0.307454
545,0.295039
546,0.2478
547,0.287373
548,0.394992
549,0.279193
550,0.356496
551,0.307446
552,0.310362
553,0.330011
554,0.234432
555,0.339726
556,0.326252
557,0.253247
558,0.18102
559,0.273018
560,0.31574
561,0.335524
562,0.251637
563,0.317103
564,0.338679
565,0.308675
566,0.284373
567,0.340039
568,0.316126
569,0.399673
570,0.36233
571,0.313916
572,0.366513
573,0.375597
574,0.286358
575,0.303986
576,0.283306
577,0.302911
578,0.259913
579,0.336057
580,0.337215
581,0.322318
582,0.279313
583,0.307991
584,0.314174
585,0.344229
586,0.357843
587,0.303096
588,0.268184
589,0.288416
590,0.304184
591,0.316958
592,0.276853
593,0.303393
594,0.290458
595,0.277616
596,0.250482
597,0.212239
598,0.248473
599,0.236731
600,0.269762
601,0.271988
602,0.288144
603,0.28701
604,0.283213
605,0.253859
606,0.225255
607,0.259008
608,0.250895
609,0.241406
610,0.216067
611,0.218963
612,0.237518
613,0.179702
614,0.185166
615,0.11265
616,0.177478
617,0.099164
618,0.130963
619,0.111281
620,0.137012
621,0.0832814
622,0.141078
623,0.141894
624,0.167089
625,0.151007
626,0.206111
627,0.219702
628,0.26024
629,0.283459
630,0.263462
631,0.336196
632,0.383625
633,0.348283
634,0.343413
635,0.396958
636,0.360404
637,0.322738
638,0.312186
639,0.305324
640,0.281812
641,0.286477
642,0.278899
643,0.255572
644,0.254502
645,0.190096
646,0.175178
647,0.168296
648,0.152857
649,0.128014
650,0.0969961
651,0.0655669
652,0.0506511
653,0.030492
654,0.0825149
655,0.0334985
656,0.0552552
657,0.0507921
658,0.0494765
659,0.0448671
660,0.0337656
661,0.0744676
662,0.0685373
663,0.0432886
664,0.0470446
665,0.0552838
666,0.035782
667,0.0330278
668,0.0574199
669,0.0763111
670,0.14128
671,0.149408
672,0.181903
673,0.208676
674,0.264027
675,0.21751
676,0.281527
677,0.259332
678,0.277893
679,0.187504
680,0.196278
681,0.181811
682,0.166247
683,0.134342
684,0.130896
685,0.111108
686,0.0535208
687,0.080435
688,0.0594204
689,0.0336787
690,0.054265
691,0.0494521
692,0.0419116
693,0.0402122
694,0.0508154
695,0.0852479
696,0.0320695
697,0.0451332
698,0.0177961
699,0.0295316
700,0.0400617
701,0.0467743
702,0.0798975
703,0.0828128
704,0.138445
705,0.116524
706,0.127925
707,0.0984696
708,0.127521
709,0.126465
710,0.124874
711,0.169895
712,0.180111
713,0.140626
714,0.115336
715,0.145585
716,0.152721
717,0.164369
718,0.121082
719,0.0891968
720,0.163058
721,0.0987919
722,0.0864299
723,0.118636
724,0.113409
725,0.121026
726,0.0992859
727,0.104115
728,0.0895032
729,0.0786455
730,0.0571634
731,0.076696
732,0.0752468
733,0.0395009
734,0.0256749
735,0.0384142
736,0.0262113
737,0.0749701
738,0.0404051
739,0.0371951
740,0.0243614
741,0.0228603
742,0.0168696
743,0.0170572
744,0.00342946
745,0.0646372
746,0.0273318
747,0.0323112
748,0.0163872
749,0.0205227
750,0.0742079
751,0.0213199
752,0.0144981
753,0.0263936
754,0.0658171
755,0.0231539
756,0.0496716
757,0.0694119
758,0.0751206
759,0.0915163
760,0.103346
761,0.0968572
762,0.106047
763,0.124681
764,0.116335
765,0.120366
766,0.150412
767,0.146338
768,0.160023
769,0.148725
770,0.157615
771,0.134817
772,0.134895
773,0.135221
774,0.135863
775,0.0996792
776,0.112592
777,0.101852
778,0.0954419
779,0.102599
780,0.0625159
781,0.0600988
782,0.0715057
783,0.0540594
784,0.0399991
785,0.0484281
786,0.0356473
787,0.110375
788,0.0683847
789,0.0694586
790,0.0707116
791,0.0562994
792,0.0568538
793,0.0483146
794,0.03229
795,0.0728499
796,0.0461329
797,0.0608929
798,0.0464308
799,0.0640308
800,0.104623
801,0.047774
802,0.0965678
803,0.0909163
804,0.134311
805,0.0873586
806,0.0591744
807,0.0535929
808,0.074033
809,0.0451237
810,0.0137041
811,0.0193312
812,0.080524
813,0.0596462
814,0.047615
815,0.0645683
816,0.0656273
817,0.0604349
818,0.0694766
819,0.0608558
820,0.0990251
821,0.0962699
822,0.0729612
823,0.0428593
824,0.0348957
825,0.0323493
826,0.0550633
827,0.0516646
828,0.0413804
829,0.109397
830,0.0622594
831,0.0594882
832,0.0764892
833,0.0652118
834,0.0940087
835,0.0573871
836,0.0458647
837,0.065639
838,0.0752754
839,0.0878568
840,0.110859
841,0.100572
842,0.0952024
843,0.106566
844,0.104316
845,0.107461
846,0.112991
847,0.101019
848,0.11822
849,0.150339
850,0.092533
851,0.0648238
852,0.0592656
853,0.0298793
854,0.0647697
855,0.0468824
856,0.0164816
857,0.0178544
858,0.0160957
859,0.0105693
860,0.0217917
861,0.00870246
862,0.0828372
863,0.0188997
864,0.0349297
865,0.0285764
866,0.0317684
867,0.0313942
868,0.00657482
869,0.017194
870,0.0908464
871,0.0224839
872,0.0223811
873,0.0157586
874,0.014725
875,0.0200563
876,0.0495571
877,0.0558828
878,0.0633746
879,0.0631498
880,0.0830545
881,0.0842153
882,0.130244
883,0.164233
884,0.149596
885,0.134495
886,0.189248
887,0.206991
888,0.180098
889,0.137028
890,0.198657
891,0.157222
892,0.173621
893,0.155115
894,0.179087
895,0.153886
896,0.11577
897,0.128766
898,0.0867723
899,0.0855044
900,0.0821789
901,0.0887696
902,0.0946522
903,0.0810382
904,0.118269
905,0.0858182
906,0.0984972
907,0.0846288
908,0.119391
909,0.0911315
910,0.0836609
911,0.112369
912,0.147151
913,0.130326
914,0.135418
915,0.131962
916,0.146307
917,0.153453
918,0.156001
919,0.156053
920,0.157174
921,0.150894
922,0.153658
923,0.139544
924,0.103861
925,0.14576
926,0.0963293
927,0.101184
928,0.105746
929,0.134032
930,0.112172
931,0.113728
932,0.11673
933,0.119424
934,0.116289
935,0.10927
936,0.111389
937,0.124391
938,0.0908411
939,0.0701816
940,0.0721799
941,0.059767
942,0.0519943
943,0.0606586
944,0.0917262
945,0.122884
946,0.0567044
947,0.056539
948,0.0612575
949,0.0704455
950,0.0367668
951,0.0473669
952,0.0442205
953,0.0238356
954,0.133754
955,0.0665496
956,0.0823623
957,0.0662973
958,0.0566111
959,0.040544
960,0.0532823
961,0.0725509
962,0.124085
963,0.0940521
964,0.0838538
965,0.0684843
966,0.087912
967,0.0836503
968,0.0472132
969,0.0659337
970,0.104216
971,0.0672143
972,0.0433522
973,0.0721301
974,0.0527883
975,0.0544431
976,0.0710975
977,0.074246
978,0.0740499
979,0.130593
980,0.0764394
981,0.0698455
982,0.087313
983,0.0874688
984,0.112762
985,0.101982
986,0.113333
987,0.156625
988,0.107756
989,0.0976385
990,0.12288
991,0.14284
992,0.129701
993,0.109996
994,0.145584
995,0.186176
996,0.171156
997,0.144931
998,0.156434
999,0.152616
1000,0.123368
1001,0.126785
1002,0.120067
1003,0.134171
1004,0.215986
1005,0.271453
1006,0.245415
1007,0.26542
1008,0.258799
1009,0.264747
1010,0.253761
1011,0.265725
1012,0.276095
1013,0.24358
1014,0.254789
1015,0.233937
1016,0.168162
1017,0.15239
1018,0.172009
1019,0.150035
1020,0.190862
1021,0.161616
1022,0.194319
1023,0.172193
1024,0.199106
1025,0.212982
1026,0.205281
1027,0.222005
1028,0.216966
1029,0.195184
1030,0.158325
1031,0.166402
1032,0.138079
1033,0.110367
1034,0.14421
1035,0.131765
1036,0.139619
1037,0.20397
1038,0.150917
1039,0.145492
1040,0.152406
1041,0.12183
1042,0.12416
1043,0.156386
1044,0.154865
1045,0.262849
1046,0.164955
1047,0.133301
1048,0.0753507
1049,0.0592741
1050,0.0774529
1051,0.066468
1052,0.0842726
1053,0.0897269
1054,0.17217
1055,0.12276
1056,0.116518
1057,0.119862
1058,0.0893431
1059,0.100366
1060,0.0931563
1061,0.0938995
1062,0.146281
1063,0.130023
1064,0.125284
1065,0.137015
1066,0.122016
1067,0.121439
1068,0.107383
1069,0.115277
1070,0.19545
1071,0.144529
1072,0.0601476
1073,0.0742482
1074,0.0442936
1075,0.0363385
1076,0.054158
1077,0.0488055
1078,0.0316327
1079,0.103886
1080,0.0427681
1081,0.0464075
1082,0.049591
1083,0.0328868
1084,0.0490397
1085,0.0194806
1086,0.0310973
1087,0.0892382
1088,0.0536947
1089,0.0321776
1090,0.0153886
1091,0.0330384
1092,0.0273774
1093,0.0579786
1094,0.0255137
1095,0.155748
1096,0.0637552
1097,0.0565793
1098,0.0666949
1099,0.0306871
1100,0.0382489
1101,0.0461128
1102,0.0268929
1103,0.0244006
1104,0.117207
1105,0.0255519
1106,0.04483
1107,0.0293217
1108,0.0423716
1109,0.0420186
1110,0.04534
1111,0.0448322
1112,0.0980583
1113,0.0401242
1114,0.0555478
1115,0.0553527
1116,0.0580359
1117,0.0508536
1118,0.0499758
1119,0.0607073
1120,0.113497
1121,0.080364
1122,0.0543191
1123,0.0586348
1124,0.0387789
1125,0.0455583
1126,0.0431847
1127,0.0543074
1128,0.0422476
1129,0.147915
1130,0.057562
1131,0.0455403
1132,0.043736
1133,0.0340953
1134,0.0404497
1135,0.0399949
1136,0.0419487
1137,0.084016
1138,0.0546838
1139,0.0556146
1140,0.0555276
1141,0.0548629
1142,0.0478736
1143,0.0416529
1144,0.0584875
1145,0.168051
1146,0.0605685
1147,0.0237751
1148,0.043013
1149,0.0516444
1150,0.0197552
1151,0.0676479
1152,0.0260629
1153,0.04199
1154,0.0881664
1155,0.0721576
1156,0.0556644
1157,0.0391669
1158,0.0446307
1159,0.0620431
1160,0.0502303
1161,0.0272555
1162,0.138254
1163,0.069907
1164,0.0429717
1165,0.066486
1166,0.0738655
1167,0.100219
1168,0.0591861
1169,0.0431646
1170,0.118211
1171,0.0808516
1172,0.0913414
1173,0.0602748
1174,0.0817675
1175,0.0464372
1176,0.0275258
1177,0.0225857
1178,0.0185477
1179,0.102536
1180,0.0656083
1181,0.0429854
1182,0.0550792
1183,0.0328868
1184,0.042308
1185,0.0326504
1186,0.0463237
1187,0.122191
1188,0.042748
1189,0.100647
1190,0.0950688
1191,0.100472
1192,0.0869197
1193,0.0607625
1194,0.0251385
1195,0.0312606
1196,0.0432982
1197,0.0264784
1198,0.116775
1199,0.0580751
1200,0.0321914
1201,0.0481418
1202,0.0886053
1203,0.0380337
1204,0.017442
1205,0.0384969
1206,0.0245904
1207,0.156062
1208,0.0757694
1209,0.0403299
1210,0.0406373
1211,0.0571857
1212,0.0545269
1213,0.0303107
1214,0.0303107
1215,0.0896919
1216,0.0651301
1217,0.0592168
1218,0.0300224
1219,0.0299821
1220,0.0864098
1221,0.0396503
1222,0.044618
1223,0.174951
1224,0.0728552
1225,0.0616402
1226,0.0730492
1227,0.0372651
1228,0.104113
1229,0.0942779
1230,0.0297086
1231,0.0254586
1232,0.18038
1233,0.0819054
1234,0.0932496
1235,0.0940309
1236,0.100651
1237,0.0786105
1238,0.0828584
1239,0.0669906
1240,0.124584
1241,0.0984855
1242,0.104332
1243,0.0902813
1244,0.0925118
1245,0.0881515
1246,0.0854514
1247,0.101412
1248,0.129464
1249,0.134435
1250,0.105642
1251,0.105624
1252,0.0830386
1253,0.117201
1254,0.0308959
1255,0.0468655
1256,0.0489783
1257,0.119927
1258,0.0226747
1259,0.0739715
1260,0.0763769
1261,0.04728
1262,0.0696293
1263,0.0342183
1264,0.0569365
1265,0.126672
1266,0.058708
1267,0.0674126
1268,0.0775165
1269,0.0796611
1270,0.10169
1271,0.0948875
1272,0.0950592
1273,0.206641
1274,0.122299
1275,0.0608441
1276,0.0782247
1277,0.0538378
1278,0.0438865
1279,0.0462951
1280,0.0580327
1281,0.0400373
1282,0.143617
1283,0.0415935
1284,0.0359018
1285,0.0685193
1286,0.0800618
1287,0.0372905
1288,0.0600914
1289,0.0657948
1290,0.161471
1291,0.141317
1292,0.102307
1293,0.0428519
1294,0.0768009
1295,0.0499313
1296,0.0574422
1297,0.0533682
1298,0.194942
1299,0.106702
1300,0.121652
1301,0.0535177
1302,0.0616487
1303,0.0479934
1304,0.0371888
1305,0.0423133
1306,0.0375248
1307,0.088971
1308,0.0563227
1309,0.0590811
1310,0.0281025
1311,0.0503426
1312,0.0483814
1313,0.0302015
1314,0.0300722
1315,0.147692
1316,0.0556644
1317,0.0785236
1318,0.109499
1319,0.0486305
1320,0.0450898
1321,0.0261583
1322,0.0272905
1323,0.127623
1324,0.0778006
1325,0.049414
1326,0.0865211
1327,0.0459909
1328,0.0177187
1329,0.0573224
1330,0.0366947
1331,0.0266353
1332,0.127971
1333,0.0859953
1334,0.0584133
1335,0.0493027
1336,0.0934532
1337,0.0848302
1338,0.0292729
1339,0.0285266
1340,0.163269
1341,0.0721672
1342,0.0805686
1343,0.0442268
1344,0.0354671
1345,0.0824269
1346,0.0332971
1347,0.0691989
1348,0.143071
1349,0.0414303
1350,0.0378333
1351,0.069202
1352,0.0385976
1353,0.0553707
1354,0.0507306
1355,0.018782
1356,0.0195633
1357,0.151532
1358,0.0487588
1359,0.0805643
1360,0.0795795
1361,0.0649372
1362,0.0358424
1363,0.0662666
1364,0.0584196
1365,0.138135
1366,0.100166
1367,0.0989668
1368,0.10411
1369,0.11578
1370,0.069166
1371,0.108105
1372,0.101882
1373,0.147573
1374,0.0947094
1375,0.0852659
1376,0.147029
1377,0.177383
1378,0.170952
1379,0.189245
1380,0.200884
1381,0.167746
1382,0.250575
1383,0.246596
1384,0.224887
1385,0.218206
1386,0.230147
1387,0.22589
1388,0.248667
1389,0.260842
1390,0.293381
1391,0.326972
1392,0.337209
1393,0.239524
1394,0.220224
1395,0.261981
1396,0.33039
1397,0.295609
1398,0.258916
1399,0.288238
1400,0.366239
1401,0.368226
1402,0.398247
1403,0.436926
1404,0.457401
1405,0.411952
1406,0.345761
1407,0.355921
1408,0.341658
1409,0.354045
1410,0.360851
1411,0.29575
1412,0.419495
1413,0.42904
1414,0.369501
1415,0.368134
1416,0.359641
1417,0.312516
1418,0.35745
1419,0.330646
1420,0.32991
1421,0.343482
1422,0.345374
1423,0.290508
1424,0.326349
1425,0.344122
1426,0.330937
1427,0.353337
1428,0.311503
1429,0.348779
1430,0.30116
1431,0.36909
1432,0.401775
1433,0.318759
1434,0.443757
1435,0.426781
1436,0.430332
1437,0.362751
1438,0.444146
1439,0.473966
1440,0.421816
1441,0.430623
1442,0.42062
1443,0.461829
1444,0.499607
1445,0.533303
1446,0.49108
1447,0.415435
1448,0.436288
1449,0.400768
1450,0.421354
1451,0.46797
1452,0.434573
1453,0.440958
1454,0.402715
1455,0.380305
1456,0.345491
1457,0.356064
1458,0.304099
1459,0.376033
1460,0.334748
1461,0.383183
1462,0.301577
1463,0.365412
1464,0.397945
1465,0.370669
1466,0.355366
1467,0.371851
1468,0.380036
1469,0.35925
1470,0.379818
1471,0.370017
1472,0.335559
1473,0.374156
1474,0.285959
1475,0.313394
1476,0.343677
1477,0.384637
1478,0.342936
1479,0.364199
1480,0.417966
1481,0.411631
1482,0.361087
1483,0.348719
1484,0.436481
1485,0.42118
1486,0.381313
1487,0.404092
1488,0.396005
1489,0.404101
1490,0.399357
1491,0.359444
1492,0.34116
1493,0.295759
1494,0.301539
1495,0.289144
1496,0.29646
1497,0.268105
1498,0.318735
1499,0.245672
1500,0.284397
1501,0.300073
1502,0.334746
1503,0.320667
1504,0.302347
1505,0.266563
1506,0.305654
1507,0.369691
1508,0.262079
1509,0.318599
1510,0.344932
1511,0.302982
1512,0.280748
1513,0.322416
1514,0.282749
1515,0.329334
1516,0.350505
1517,0.337511
1518,0.394447
1519,0.387714
1520,0.380507
1521,0.411944
1522,0.406554
1523,0.416547
1524,0.32708
1525,0.334691
1526,0.398545
1527,0.336198
1528,0.34849
1529,0.354497
1530,0.35979
1531,0.356988
1532,0.289924
1533,0.291511
1534,0.370584
1535,0.343923
1536,0.371592
1537,0.326489
1538,0.263999
1539,0.30828
1540,0.258584
1541,0.254305
1542,0.321244
1543,0.321713
1544,0.338837
1545,0.333873
1546,0.28054
1547,0.307649
1548,0.263274
1549,0.270065
1550,0.281756
1551,0.282891
1552,0.26658
1553,0.281267
1554,0.281071
1555,0.269398
1556,0.243266
1557,0.258586
1558,0.202399
1559,0.264304
1560,0.290993
1561,0.280623
1562,0.263161
1563,0.308253
1564,0.307109
1565,0.318097
1566,0.286658
1567,0.263633
1568,0.27045
1569,0.240671
1570,0.236605
1571,0.254996
1572,0.242921
1573,0.313102
1574,0.22801
1575,0.244266
1576,0.239312
1577,0.247422
1578,0.250369
1579,0.266601
1580,0.278485
1581,0.248456
1582,0.275895
1583,0.244251
1584,0.262475
1585,0.251294
1586,0.215167
1587,0.210267
1588,0.1986
1589,0.168961
1590,0.139147
1591,0.100286
1592,0.0943129
1593,0.0718354
1594,0.0607286
1595,0.0355403
1596,0.0239045
1597,0.0561255
1598,0.0724714
1599,0.0464107
1600,0.020687
1601,0.0548587
1602,0.0219751
1603,0.0214461
1604,0.0569111
1605,0.0528668
1606,0.0261392
1607,0.0746786
1608,0.0323578
1609,0.0201125
1610,0.0558489
1611,0.0775759
1612,0.0378545
1613,0.0329494
1614,0.0419412
1615,0.0406362
1616,0.0178375
1617,0.0248861
1618,0.0315627
1619,0.0238833
1620,0.0626145
1621,0.0336565
1622,0.0276997
1623,0.0356304
1624,0.0352519
1625,0.0148087
1626,0.028093
1627,0.0301443
1628,0.0857864
1629,0.0301496
1630,0.0307051
1631,0.0172194
1632,0.0299047
1633,0.0172268
1634,0.0119029
1635,0.00861766
1636,0.0510582
1637,0.0230606
1638,0.0133426
1639,0.0239596
1640,0.0649171
1641,0.0608388
1642,0.0794936
1643,0.0899209
1644,0.108055
1645,0.157394
1646,0.122762
1647,0.135053
1648,0.116554
1649,0.102432
1650,0.147337
1651,0.121996
1652,0.129244
1653,0.112526
1654,0.0785437
1655,0.0859423
1656,0.0638453
1657,0.0681546
1658,0.068391
1659,0.137466
1660,0.110733
1661,0.133485
1662,0.129869
1663,0.11451
1664,0.0973289
1665,0.175194
1666,0.134591
1667,0.13966
1668,0.115912
1669,0.0981855
1670,0.0858702
1671,0.0682543
1672,0.0555043
1673,0.0402302
1674,0.0602271
1675,0.0757811
1676,0.066362
1677,0.0490228
1678,0.0976003
1679,0.053717
1680,0.0669461
1681,0.0508154
1682,0.0763907
1683,0.0931775
1684,0.0854175
1685,0.114479
1686,0.161028
1687,0.132665
1688,0.18463
1689,0.181053
1690,0.223117
1691,0.181169
1692,0.200948
1693,0.189623
1694,0.169972
1695,0.171945
1696,0.12128
1697,0.118626
1698,0.111802
1699,0.116878
1700,0.0992499
1701,0.0703671
1702,0.0866441
1703,0.0909767
1704,0.066997
1705,0.0359707
1706,0.0631064
1707,0.0586073
1708,0.0751196
1709,0.0852511
1710,0.0723898
1711,0.0924853
1712,0.0639068
1713,0.0462782
1714,0.0384153
1715,0.0191403
1716,0.0287492
1717,0.0163236
1718,0.0286517
1719,0.0175332
1720,0.0917411
1721,0.0386909
1722,0.0280474
1723,0.0499907
1724,0.0290386
1725,0.0367742
1726,0.0310783
1727,0.0252084
1728,0.079518
1729,0.0508928
1730,0.0618247
1731,0.0236479
1732,0.0886212
1733,0.0491617
1734,0.0422635
1735,0.0249105
1736,0.0318288
1737,0.0333798
1738,0.0395475
1739,0.011428
1740,0.0848769
1741,0.0334497
1742,0.0116983
1743,0.0336957
1744,0.0564372
1745,0.0519127
1746,0.0226822
1747,0.0377623
1748,0.0997842
1749,0.0262304
1750,0.0829644
1751,0.0191753
1752,0.0184576
1753,0.0416031
1754,0.0477326
1755,0.0643181
1756,0.0532367
1757,0.0867225
1758,0.0795201
1759,0.0873999
1760,0.0556262
1761,0.0805505
1762,0.0808293
1763,0.089799
1764,0.116697
