frame,dynamic density
103.667,0.7
103.867,0.693
104.067,0.7
104.267,0.7
104.467,0.665
104.667,0.686
104.867,0.693
105.067,0.679
105.267,0.686
105.467,0.686
105.667,0.686
105.867,0.693
106.067,0.686
106.267,0.679
106.467,0.693
106.667,0.679
106.867,0.658
107.067,0.665
107.267,0.686
107.467,0.693
107.667,0.693
107.867,0.693
108.067,0.686
108.267,0.693
108.467,0.679
108.667,0.693
108.867,0.693
109.067,0.7
109.267,0.686
109.467,0.7
109.667,0.665
109.867,0.7
110.067,0.658
110.267,0.686
110.467,0.693
110.667,0.7
110.867,0.7
111.067,0.686
111.267,0.672
111.467,0.672
111.667,0.686
111.867,0.693
112.067,0.693
112.267,0.686
112.467,0.679
112.667,0.665
112.867,0.658
113.067,0.672
113.267,0.658
113.467,0.665
113.667,0.672
113.867,0.686
114.067,0.7
114.267,0.679
114.467,0.672
114.667,0.665
114.867,0.693
115.067,0.651
115.267,0.651
115.467,0.63
115.667,0.63
115.867,0.672
116.067,0.672
116.267,0.672
116.467,0.693
116.667,0.686
116.867,0.686
117.067,0.609
117.267,0.665
117.467,0.679
117.667,0.672
117.867,0.665
118.067,0.637
118.267,0.679
118.467,0.686
118.667,0.693
118.867,0.679
119.067,0.665
119.267,0.686
119.467,0.679
119.667,0.693
119.867,0.672
120.067,0.693
120.267,0.665
120.467,0.672
120.667,0.686
120.867,0.679
121.067,0.665
121.267,0.686
121.467,0.665
121.667,0.63
121.867,0.602
122.067,0.644
122.267,0.644
122.467,0.658
122.667,0.644
122.867,0.651
123.067,0.651
123.267,0.651
123.467,0.665
123.667,0.679
123.867,0.665
124.067,0.686
124.267,0.672
124.467,0.7
124.667,0.7
124.867,0.686
125.067,0.658
125.267,0.672
125.467,0.665
125.667,0.672
125.867,0.609
126.067,0.693
126.267,0.672
126.467,0.609
126.667,0.616
126.867,0.588
127.067,0.651
127.267,0.623
127.467,0.651
127.667,0.609
127.867,0.623
128.067,0.658
128.267,0.679
128.467,0.658
128.667,0.665
128.867,0.693
129.067,0.672
129.267,0.616
129.467,0.658
129.667,0.567
129.867,0.637
130.067,0.469
130.267,0.308
130.467,0.133
130.667,0.014
130.867,0.007
131.067,0
131.267,0
131.467,0
131.667,0
131.867,0
132.067,0
132.267,0.014
132.467,0
132.667,0
132.867,0
133.067,0
133.267,0.007
133.467,0.098
133.667,0.245
133.867,0.497
134.067,0.679
134.267,0.658
134.467,0.651
134.667,0.651
134.867,0.441
135.067,0.609
135.267,0.63
135.467,0.665
135.667,0.693
135.867,0.658
136.067,0.651
136.267,0.665
136.467,0.693
136.667,0.665
136.867,0.651
137.067,0.525
137.267,0.497
137.467,0.49
137.667,0.217
137.867,0.105
138.067,0.063
138.267,0.084
138.467,0.105
138.667,0.056
138.867,0.091
139.067,0.035
139.267,0.049
139.467,0.105
139.667,0.077
139.867,0.063
140.067,0.098
140.267,0.168
140.467,0.196
140.667,0.308
140.867,0.245
141.067,0.427
141.267,0.434
141.467,0.343
141.667,0.567
141.867,0.644
142.067,0.665
142.267,0.602
142.467,0.539
142.667,0.588
142.867,0.623
143.067,0.623
143.267,0.574
143.467,0.616
143.667,0.651
143.867,0.665
144.067,0.665
144.267,0.658
144.467,0.679
144.667,0.665
144.867,0.518
145.067,0.462
145.267,0.637
145.467,0.532
145.667,0.49
145.867,0.476
146.067,0.378
146.267,0.378
146.467,0.049
146.667,0.021
146.867,0.021
147.067,0.077
147.267,0.028
147.467,0.042
147.667,0.021
147.867,0.021
148.067,0.049
148.267,0.035
148.467,0.035
148.667,0.042
148.867,0.042
149.067,0.035
149.267,0.042
149.467,0.014
149.667,0.035
149.867,0.021
150.067,0.049
150.267,0.056
150.467,0.07
150.667,0.077
150.867,0.042
151.067,0.175
151.267,0.203
151.467,0.581
151.667,0.644
151.867,0.665
152.067,0.679
152.267,0.672
152.467,0.665
152.667,0.686
152.867,0.686
153.067,0.679
153.267,0.693
153.467,0.693
153.667,0.665
153.867,0.686
154.067,0.679
154.267,0.679
154.467,0.679
154.667,0.679
154.867,0.644
155.067,0.686
155.267,0.665
155.467,0.644
155.667,0.623
155.867,0.588
156.067,0.511
156.267,0.413
156.467,0.182
